Unique Identifier,episode_ref,track_name,date,decade,castaway_ref,std_name,std_artist,std_artist_id
10544,1319,Horace the Horse - PRIVATE TAPE by Rachel Kinnock,5/6/1988,80,1931,neil kinnock,rachel kinnock,A3946
10541,1319,Wake Up Little Susie by Simon & Garfunkel,5/6/1988,80,1931,neil kinnock,simon garfunkel,A4409
10529,1318,As Young As You Feel by Eileen Fowler,5/13/1988,80,2074,peggy makins,eileen fowler,A1340
10530,1318,London Calls by Elsa Lanchester,5/13/1988,80,2074,peggy makins,elsa lanchester,A1383
10535,1318,"Der Hirt auf dem Felsen (The Shepherd on the Rock), D965 by Franz Schubert",5/13/1988,80,2074,peggy makins,franz schubert,A1618
10534,1318,"Se tu m'ami, se sospiri by Giovanni Battista Pergolesi",5/13/1988,80,2074,peggy makins,giovanni battista pergolesi,A1808
10532,1318,Ain't She Sweet by Jack Payne and Chorus,5/13/1988,80,2074,peggy makins,jack payne and chorus,A2223
10533,1318,Brandenburg Concerto No. 3 in G major by Johann Sebastian Bach,5/13/1988,80,2074,peggy makins,johann sebastian bach,A2427
10536,1318,"Sinner, Please Don't Let This Harvest Pass by Paul Robeson",5/13/1988,80,2074,peggy makins,paul robeson,A3745
10531,1318,A peal of 12 bells at Canterbury Cathedral by Sound Effects,5/13/1988,80,2074,peggy makins,sound effects,A4476
10528,1317,Lady Writer by Dire Straits,5/20/1988,80,2377,rowan atkinson,dire straits,A1170
10525,1317,Miss Otis Regrets by Ella Fitzgerald,5/20/1988,80,2377,rowan atkinson,ella fitzgerald,A1368
10522,1317,Miserere by Gregorio Allegri,5/20/1988,80,2377,rowan atkinson,gregorio allegri,A1870
10521,1317,Stairway To Heaven by Led Zeppelin,5/20/1988,80,2377,rowan atkinson,led zeppelin,A2799
10526,1317,Nocturne In C Sharp Minor,5/20/1988,80,2377,rowan atkinson,nocturne in c sharp minor,A3546
10524,1317,Still Crazy After All These Years by Paul Simon,5/20/1988,80,2377,rowan atkinson,paul simon,A3748
10527,1317,Ev'ry Time We Say Goodbye by Simply Red,5/20/1988,80,2377,rowan atkinson,simply red,A4413
10523,1317,Let It Be by The Beatles,5/20/1988,80,2377,rowan atkinson,the beatles,A4705
10517,1316,Dancing In The Dark by Bruce Springsteen,5/27/1988,80,117,anita roddick,bruce springsteen,A651
10513,1316,Bachianas brasileiras No. 5 by Heitor Villa-Lobos,5/27/1988,80,117,anita roddick,heitor villa lobos,A1989
10515,1316,Concierto De Aranjuez,5/27/1988,80,117,anita roddick,joaquin rodrigo,A2396
10514,1316,La Bamba by Los Lobos,5/27/1988,80,117,anita roddick,los lobos,A2960
10520,1316,Seduced (from Tired and Emotional) by Mary Coughlan,5/27/1988,80,117,anita roddick,mary coughlan,A3174
10516,1316,If I Could (from First Circle) by Pat Metheny Group,5/27/1988,80,117,anita roddick,pat metheny,A3710
10518,1316,Holding Back The Years by Simply Red,5/27/1988,80,117,anita roddick,simply red,A4413
10519,1316,I Still Haven't Found What I'm Looking For by U2,5/27/1988,80,117,anita roddick,u2,A5208
10504,1314,Super Trouper by ABBA,6/10/1988,80,169,anton mosimann,abba,A32
10501,1314,Memory by Barbara Dickson,6/10/1988,80,169,anton mosimann,barbara dickson,A365
10499,1314,Piano Quintet in A major 'Trout' by Franz Schubert,6/10/1988,80,169,anton mosimann,franz schubert,A1618
10497,1314,William Tell Overture by Gioachino Rossini,6/10/1988,80,169,anton mosimann,gioachino rossini,A1804
10502,1314,The Barber of Seville Overture by Gioachino Rossini,6/10/1988,80,169,anton mosimann,gioachino rossini,A1804
10503,1314,Back O' Town Blues by Louis Armstrong,6/10/1988,80,169,anton mosimann,louis armstrong,A2977
10500,1314,Diamonds Are Forever by Shirley Bassey,6/10/1988,80,169,anton mosimann,shirley bassey,A4377
10498,1314,Down By The Riverside by The Golden Gate Quartet,6/10/1988,80,169,anton mosimann,the golden gate quartet,A4842
10495,1313,Another Suitcase In Another Hall by Barbara Dickson,6/17/1988,80,2399,rt hon douglas hurd,barbara dickson,A365
10491,1313,The White Haired Girl by Chu Feng-Po,6/17/1988,80,2399,rt hon douglas hurd,chu feng po,A879
10493,1313,The Hostess With The Mostes' - On The Ball by Ethel Merman,6/17/1988,80,2399,rt hon douglas hurd,ethel merman,A1467
10496,1313,"In Paradisum (from Requiem), Op 48 by Gabriel Fauré",6/17/1988,80,2399,rt hon douglas hurd,gabriel faure,A1657
10492,1313,Tu che a Dio (from Lucia di Lammermoor) by Gaetano Donizetti,6/17/1988,80,2399,rt hon douglas hurd,gaetano donizetti,A1662
10489,1313,Tales from the Vienna Woods,6/17/1988,80,2399,rt hon douglas hurd,johann strauss ii,A2429
10494,1313,"Inneggiamo, il Signor (Easter Hymn) (from Cavalleria rusticana) by Pietro Mascagni",6/17/1988,80,2399,rt hon douglas hurd,pietro mascagni,A3868
10490,1313,Sine Nomine (Hymn tune 'For all the Saints') by Ralph Vaughan Williams,6/17/1988,80,2399,rt hon douglas hurd,ralph vaughan williams,A3962
10479,1311,Dunque io son? (from The Barber of Seville) by Gioachino Rossini,7/1/1988,80,1297,jeremy isaacs,gioachino rossini,A1804
10473,1311,Bella figlia dell'amore (from Rigoletto) by Giuseppe Verdi,7/1/1988,80,1297,jeremy isaacs,giuseppe verdi,A1815
10480,1311,"Final Duet, Act 3 (from Jenufa) by Leos Janáƒçek",7/1/1988,80,1297,jeremy isaacs,leos janacek,A2841
10477,1311,Mir ist so wunderbar (from Fidelio) by Ludwig van Beethoven,7/1/1988,80,1297,jeremy isaacs,ludwig van beethoven,A3004
10474,1311,Prologue (from Ariadne auf Naxos) by Richard Strauss,7/1/1988,80,1297,jeremy isaacs,richard strauss,A4054
10475,1311,Der Rosenkavalier by Richard Strauss,7/1/1988,80,1297,jeremy isaacs,richard strauss,A4054
10476,1311,The Marriage Of Figaro by Wolfgang Amadeus Mozart,7/1/1988,80,1297,jeremy isaacs,wolfgang amadeus mozart,A5418
10478,1311,"String Quartet No. 19 in C major, K465 'Dissonance' by Wolfgang Amadeus Mozart",7/1/1988,80,1297,jeremy isaacs,wolfgang amadeus mozart,A5418
10467,1310,When I was a lad (from HMS Pinafore) by Arthur Sullivan,7/8/1988,80,620,david owen,arthur sullivan,A297
10465,1310,Enigma Variations by Edward Elgar,7/8/1988,80,620,david owen,edward elgar,A1326
10469,1310,Little Brown Jug by Glenn Miller,7/8/1988,80,620,david owen,glenn miller,A1824
10471,1310,Mack The Knife by Lotte Lenya,7/8/1988,80,620,david owen,lotte lenya,A2970
10466,1310,We'll Keep A Welcome by Morriston Orpheus Choir,7/8/1988,80,620,david owen,morriston orpheus choir,A3376
10468,1310,Interesting Facts by Peter Cook & John Cleese,7/8/1988,80,620,david owen,peter cook,A3806
10470,1310,Lucy in the Sky with Diamonds by The Beatles,7/8/1988,80,620,david owen,the beatles,A4705
10472,1310,Piano Concerto No. 21 in C major - 2nd movement by Wolfgang Amadeus Mozart,7/8/1988,80,620,david owen,wolfgang amadeus mozart,A5418
10463,1309,Time After Time by Cyndi Lauper,7/15/1988,80,593,david essex,cyndi lauper,A1004
10461,1309,Pomp & Circumstance March No. 1 in D major 'Land of Hope and Glory' by Edward Elgar,7/15/1988,80,593,david essex,edward elgar,A1326
10458,1309,Down Forget-Me-Not Lane by Flanagan and Allen,7/15/1988,80,593,david essex,flanagan and allen,A1536
10457,1309,Jupiter (from The Planets) by Gustav Holst,7/15/1988,80,593,david essex,gustav holst,A1897
10464,1309,Tutti Frutti by Little Richard,7/15/1988,80,593,david essex,little richard,A2917
10462,1309,Somewhere by Reri Grist,7/15/1988,80,593,david essex,reri grist,A4022
10460,1309,God Only Knows by The Beach Boys,7/15/1988,80,593,david essex,the beach boys,A4703
10459,1309,In My Life by The Beatles,7/15/1988,80,593,david essex,the beatles,A4705
10456,1308,My Bridesmaid and I by Barry Humphries,7/22/1988,80,533,dame edna everage,barry humphries,A385
10455,1308,It's Raining Sunbeams by Deanna Durbin,7/22/1988,80,533,dame edna everage,deanna durbin,A1099
10453,1308,Wish Me Luck by Gracie Fields,7/22/1988,80,533,dame edna everage,gracie fields,A1853
10450,1308,If I Had A Talking Picture Of You by Joan Sutherland,7/22/1988,80,533,dame edna everage,joan sutherland,A2387
10451,1308,I Feel Pretty by Kiri Te Kanawa,7/22/1988,80,533,dame edna everage,kiri te kanawa,A2722
10452,1308,Sex Appeal by Marcellus Schiffer,7/22/1988,80,533,dame edna everage,marcellus schiffer,A3092
10449,1308,Home Sweet Home by Nellie Melba,7/22/1988,80,533,dame edna everage,nellie melba,A3468
10454,1308,A Little King Without A Crown by Vera Lynn,7/22/1988,80,533,dame edna everage,vera lynn,A5256
10447,1307,Piano Trio In D Minor by Felix Mendelssohn,7/29/1988,80,1631,lord armstrong,felix mendelssohn,A1515
10442,1307,Nell by Gabriel Fauré,7/29/1988,80,1631,lord armstrong,gabriel faure,A1657
10446,1307,Falstaff by Giuseppe Verdi,7/29/1988,80,1631,lord armstrong,giuseppe verdi,A1815
10441,1307,Mass In B Minor by Johann Sebastian Bach,7/29/1988,80,1631,lord armstrong,johann sebastian bach,A2427
10444,1307,Serenade To Music by Ralph Vaughan Williams,7/29/1988,80,1631,lord armstrong,ralph vaughan williams,A3962
10445,1307,Die Meistersinger von Nürnberg,7/29/1988,80,1631,lord armstrong,richard wagner,A4058
10443,1307,Mass for five voices by William Byrd,7/29/1988,80,1631,lord armstrong,william byrd,A5385
10448,1307,The Marriage Of Figaro by Wolfgang Amadeus Mozart,7/29/1988,80,1631,lord armstrong,wolfgang amadeus mozart,A5418
10439,1306,Bright Eyes by Art Garfunkel,8/5/1988,80,1336,joan turner,art garfunkel,A283
10434,1306,I've Got You Under My Skin by Frank Sinatra,8/5/1988,80,1336,joan turner,frank sinatra,A1599
10436,1306,Un bel di vedremo (One fine day) (from Madama Butterfly) by Giacomo Puccini,8/5/1988,80,1336,joan turner,giacomo puccini,A1790
10433,1306,The Shadow Waltz by Joan Turner,8/5/1988,80,1336,joan turner,joan turner,A2388
10440,1306,I Have Dreamed by Joan Turner,8/5/1988,80,1336,joan turner,joan turner,A2388
10437,1306,I'll Walk With God by Mario Lanza,8/5/1988,80,1336,joan turner,mario lanza,A3127
10438,1306,Tales of The Unexpected by Ron Grainer,8/5/1988,80,1336,joan turner,ron grainer,A4147
10435,1306,Edelweiss by Vince Hill,8/5/1988,80,1336,joan turner,vince hill,A5280
10431,1305,Thy Way O Lord by Bertha Norman,8/12/1988,80,2257,reverend ian paisley,bertha norman,A458
10430,1305,Amazing Grace by Bob Jones,8/12/1988,80,2257,reverend ian paisley,bob jones,A570
10432,1305,When The Trumpet Of The Lord Shall Sound by Rev William McCrea,8/12/1988,80,2257,reverend ian paisley,rev william mccrea,A4024
10428,1305,Danny Boy by Robert White,8/12/1988,80,2257,reverend ian paisley,robert white,A4114
10429,1305,Bound For Texas Land by The Killycoogan Accordian Band,8/12/1988,80,2257,reverend ian paisley,the band,A4697
10427,1305,Would You Be Free? Hymn 115 by The Congregation Of The Martyr Memorial Free Presbyterian Church Belfast,8/12/1988,80,2257,reverend ian paisley,the congregation of the martyr memorial free presbyterian church belfast,A4779
10425,1305,The Twenty-Third Psalm by The Reformed Presbyterian Church Of Ireland Northern Presbytery Choir,8/12/1988,80,2257,reverend ian paisley,the reformed presbyterian church of ireland northern presbytery choir,A4966
10426,1305,Pull For The Shore by William MacEwan,8/12/1988,80,2257,reverend ian paisley,william macewan,A5391
10422,1304,True Love by Bing Crosby,8/19/1988,80,2034,patricia neal,bing crosby,A526
10420,1304,La Vie En Rose by Édith Piaf,8/19/1988,80,2034,patricia neal,edith piaf,A1312
10419,1304,Begin The Beguine by Ella Fitzgerald,8/19/1988,80,2034,patricia neal,ella fitzgerald,A1368
10421,1304,One For My Baby by Frank Sinatra,8/19/1988,80,2034,patricia neal,frank sinatra,A1599
10417,1304,Rhapsody in Blue by George Gershwin,8/19/1988,80,2034,patricia neal,george gershwin,A1727
10424,1304,Black Is The Colour by Joan Baez,8/19/1988,80,2034,patricia neal,joan baez,A2383
10418,1304,Toccata in D minor by Johann Sebastian Bach,8/19/1988,80,2034,patricia neal,johann sebastian bach,A2427
10423,1304,Birmingham Jail (Down In The Valley) by The Famous Nashville Artists,8/19/1988,80,2034,patricia neal,the famous nashville artists,A4815
10410,1303,Ombra mai fu (Largo) (from Xerxes) by George Frideric Handel,8/26/1988,80,1640,lord dacre of glanton hugh trevor roper,george frideric handel,A1725
10412,1303,Sheep may safely graze (from Cantata No. 208) by Johann Sebastian Bach,8/26/1988,80,1640,lord dacre of glanton hugh trevor roper,johann sebastian bach,A2427
10416,1303,Symphony No. 6 in F major 'Pastoral' by Ludwig van Beethoven,8/26/1988,80,1640,lord dacre of glanton hugh trevor roper,ludwig van beethoven,A3004
10414,1303,Pavane pour une infante défunte by Maurice Ravel,8/26/1988,80,1640,lord dacre of glanton hugh trevor roper,maurice ravel,A3201
10415,1303,Concerto For Orchestra,8/26/1988,80,1640,lord dacre of glanton hugh trevor roper,michael tippett,A3280
10413,1303,Siegfried Idyll by Richard Wagner,8/26/1988,80,1640,lord dacre of glanton hugh trevor roper,richard wagner,A4058
10409,1303,Piano Concerto No. 27 in B flat major - 2nd movement by Wolfgang Amadeus Mozart,8/26/1988,80,1640,lord dacre of glanton hugh trevor roper,wolfgang amadeus mozart,A5418
10411,1303,Traurigkeit (from Die Entführung aus dem Serail) by Wolfgang Amadeus Mozart,8/26/1988,80,1640,lord dacre of glanton hugh trevor roper,wolfgang amadeus mozart,A5418
10408,1302,What Do You Want by Adam Faith,9/2/1988,80,115,anita dobson,adam faith,A48
10404,1302,Band Of Gold by Freda Payne,9/2/1988,80,115,anita dobson,freda payne,A1629
10401,1302,The Loco-Motion by Little Eva,9/2/1988,80,115,anita dobson,little eva,A2913
10407,1302,Thriller by Michael Jackson,9/2/1988,80,115,anita dobson,michael jackson,A3270
10406,1302,Bohemian Rhapsody by Queen,9/2/1988,80,115,anita dobson,queen,A3934
10403,1302,Please Please Me by The Beatles,9/2/1988,80,115,anita dobson,the beatles,A4705
10402,1302,Cathy's Clown by The Everly Brothers,9/2/1988,80,115,anita dobson,the everly brothers,A4811
10405,1302,Be My Baby by The Ronettes,9/2/1988,80,115,anita dobson,the ronettes,A4978
10392,1300,String Quintet in C major by Franz Schubert,9/16/1988,80,2099,peter donohoe,franz schubert,A1618
10391,1300,Symphony No. 3 in F major by Johannes Brahms,9/16/1988,80,2099,peter donohoe,johannes brahms,A2430
10385,1300,Piano Concerto No. 5 in E flat major 'Emperor' by Ludwig van Beethoven,9/16/1988,80,2099,peter donohoe,ludwig van beethoven,A3004
10390,1300,Turangalîla Symphony by Olivier Messiaen,9/16/1988,80,2099,peter donohoe,olivier messiaen,A3602
10388,1300,Rhapsody in Blue by Peter Donohoe,9/16/1988,80,2099,peter donohoe,peter donohoe,A3808
10387,1300,Prize Song (from Die Meistersinger von Nürnberg),9/16/1988,80,2099,peter donohoe,richard wagner,A4058
10386,1300,Side Saddle by Russ Conway,9/16/1988,80,2099,peter donohoe,russ conway,A4229
10389,1300,Piano Concerto No. 3 in D minor by Sergey Rachmaninov,9/16/1988,80,2099,peter donohoe,sergey rachmaninov,A4337
10379,1299,I Feel Like I'm Fixing To Die Rag by Country Joe and the Fish,9/23/1988,80,2455,salman rushdie,country joe and the fish,A978
10378,1299,Heartbreak Hotel,9/23/1988,80,2455,salman rushdie,elvis presley,A1394
10381,1299,L'amour est un oiseau rebelle (Habanera) (from Carmen) by Georges Bizet,9/23/1988,80,2455,salman rushdie,georges bizet,A1749
10377,1299,Mera Joota Hai Japani,9/23/1988,80,2455,salman rushdie,mera joota hai japani,A3242
10383,1299,Tum Aaye Ho Na by Noor Jehan,9/23/1988,80,2455,salman rushdie,noor jehan,A3560
10380,1299,Improvisation On The Theme Music From Patherpanchi by Ravi Shankar,9/23/1988,80,2455,salman rushdie,ravi shankar,A3973
10384,1299,Call Of The Valley by Shivkumar Sharma,9/23/1988,80,2455,salman rushdie,shivkumar sharma,A4386
10382,1299,Sympathy For The Devil by The Rolling Stones,9/23/1988,80,2455,salman rushdie,the rolling stones,A4976
10355,1296,For the merriest fellows (from The Gondoliers) by Arthur Sullivan,10/14/1988,80,2760,terry wogan,arthur sullivan,A297
10354,1296,Avant de quitter ces lieux (from Faust) by Charles-François Gounod,10/14/1988,80,2760,terry wogan,charles francois gounod,A792
10358,1296,When The Lighthouse Shines Across The Bay by Conrad Weidt,10/14/1988,80,2760,terry wogan,conrad weidt,A954
10356,1296,Grand March (from Aida) by Giuseppe Verdi,10/14/1988,80,2760,terry wogan,giuseppe verdi,A1815
10353,1296,"My Love Is Like A Red, Red Rose by Irene Sharp",10/14/1988,80,2760,terry wogan,irene sharp,A2167
10359,1296,The Floral Dance by Katie Moss,10/14/1988,80,2760,terry wogan,katie moss,A2669
10360,1296,Stardust by Nat King Cole,10/14/1988,80,2760,terry wogan,nat king cole,A3445
10357,1296,Nuns' Chorus (from Casanova),10/14/1988,80,2760,terry wogan,nuns chorus from casanova,A3571
10345,1295,Introducing Tobacco To Civilisation by Bob Newhart,10/21/1988,80,464,cilla black,bob newhart,A577
10346,1295,Everything I Own by Bread,10/21/1988,80,464,cilla black,bread,A622
10351,1295,Pomp & Circumstance March No. 1 in D major 'Land of Hope and Glory' by Edward Elgar,10/21/1988,80,464,cilla black,edward elgar,A1326
10350,1295,Long Tall Sally by Little Richard,10/21/1988,80,464,cilla black,little richard,A2917
10348,1295,Stay With Me Baby by Lorraine Ellison,10/21/1988,80,464,cilla black,lorraine ellison,A2955
10349,1295,You Send Me by Sam Cooke,10/21/1988,80,464,cilla black,sam cooke,A4270
10352,1295,The Long and Winding Road by The Beatles,10/21/1988,80,464,cilla black,the beatles,A4705
10347,1295,Why Do Fools Fall in Love? by The Teenagers,10/21/1988,80,464,cilla black,the teenagers,A5032
10340,1294,The Hunting Dance by George Frideric Handel,10/28/1988,80,2414,rt hon michael foot,george frideric handel,A1725
10338,1294,Una voce poco fa (from The Barber of Seville) by Gioachino Rossini,10/28/1988,80,2414,rt hon michael foot,gioachino rossini,A1804
10344,1294,Lindoro's Song (from The Italian Girl in Algiers) by Gioachino Rossini,10/28/1988,80,2414,rt hon michael foot,gioachino rossini,A1804
10343,1294,"Va, pensiero, sull'ali dorate (Chorus of the Hebrew Slaves) (from Nabucco) by Giuseppe Verdi",10/28/1988,80,2414,rt hon michael foot,giuseppe verdi,A1815
10341,1294,Symphony No. 6 in F major 'Pastoral' by Ludwig van Beethoven,10/28/1988,80,2414,rt hon michael foot,ludwig van beethoven,A3004
10342,1294,Myfanwy by Massed Male Voice Choirs of Monmouthshire,10/28/1988,80,2414,rt hon michael foot,massed choirs,A3187
10337,1294,Piano Concerto No. 23 in A major by Wolfgang Amadeus Mozart,10/28/1988,80,2414,rt hon michael foot,wolfgang amadeus mozart,A5418
10339,1294,Se vuol ballare (from The Marriage of Figaro) by Wolfgang Amadeus Mozart,10/28/1988,80,2414,rt hon michael foot,wolfgang amadeus mozart,A5418
