Source,Target,Type,Weight
A1727,A3434,Undirected,1
A1042,A4705,Undirected,2
A506,A3603,Undirected,1
A881,A4843,Undirected,1
A1338,A1725,Undirected,1
A881,A4694,Undirected,1
A1749,A3845,Undirected,1
A1207,A3445,Undirected,1
A2530,A2694,Undirected,1
A406,A2032,Undirected,1
A1963,A2328,Undirected,1
A881,A3509,Undirected,1
A437,A2074,Undirected,1
A904,A1191,Undirected,1
A2396,A4705,Undirected,1
A3204,A5418,Undirected,1
A679,A3201,Undirected,1
A1790,A4840,Undirected,1
A3004,A4038,Undirected,1
A444,A4705,Undirected,1
A2304,A4336,Undirected,1
A702,A2614,Undirected,1
A2913,A4705,Undirected,1
A3648,A3788,Undirected,1
A3443,A4383,Undirected,1
A2530,A4025,Undirected,1
A1998,A4279,Undirected,1
A3199,A3205,Undirected,1
A189,A2682,Undirected,1
A3602,A5223,Undirected,1
A1436,A2114,Undirected,1
A2183,A2430,Undirected,1
A1662,A3962,Undirected,1
A1367,A3434,Undirected,1
A2572,A2923,Undirected,1
A46,A2977,Undirected,1
A2248,A4054,Undirected,1
A506,A2603,Undirected,1
A1326,A4409,Undirected,3
A3348,A3771,Undirected,1
A30,A3329,Undirected,1
A1435,A3977,Undirected,1
A4200,A5271,Undirected,1
A2014,A2572,Undirected,3
A1790,A2615,Undirected,1
A670,A4802,Undirected,1
A3004,A3540,Undirected,1
A76,A5418,Undirected,1
A702,A4058,Undirected,1
A1597,A3849,Undirected,1
A1890,A3206,Undirected,1
A2791,A4474,Undirected,1
A803,A1515,Undirected,1
A998,A3771,Undirected,1
A282,A4860,Undirected,1
A2841,A5094,Undirected,1
A2763,A5418,Undirected,1
A1443,A4959,Undirected,1
A3331,A5060,Undirected,1
A2415,A3639,Undirected,1
A1745,A2715,Undirected,1
A1983,A5423,Undirected,1
A1262,A2045,Undirected,1
A1368,A4058,Undirected,1
A1618,A1686,Undirected,1
A2478,A2590,Undirected,1
A1815,A3962,Undirected,4
A346,A1815,Undirected,1
A1790,A5397,Undirected,3
A1455,A1841,Undirected,1
A4110,A5235,Undirected,1
A1193,A2427,Undirected,1
A297,A1824,Undirected,1
A255,A506,Undirected,2
A1790,A4222,Undirected,1
A786,A2254,Undirected,1
A1790,A2783,Undirected,1
A564,A1326,Undirected,1
A651,A1657,Undirected,1
A1326,A4202,Undirected,1
A1576,A1616,Undirected,1
A2456,A2952,Undirected,1
A1599,A1786,Undirected,1
A3831,A5001,Undirected,1
A319,A2429,Undirected,1
A2478,A3004,Undirected,5
A1921,A4775,Undirected,1
A1790,A2210,Undirected,4
A2996,A3004,Undirected,1
A4146,A4217,Undirected,1
A702,A1067,Undirected,1
A2374,A3932,Undirected,1
A1510,A4950,Undirected,1
A5382,A5418,Undirected,2
A1745,A4336,Undirected,1
A4227,A5459,Undirected,1
A1515,A2856,Undirected,1
A1312,A1618,Undirected,1
A467,A5045,Undirected,1
A3771,A3861,Undirected,1
A364,A4117,Undirected,1
A1702,A3962,Undirected,1
A2140,A2611,Undirected,1
A1989,A3845,Undirected,1
A3201,A5246,Undirected,1
A795,A3004,Undirected,2
A361,A2478,Undirected,1
A1618,A1731,Undirected,1
A1287,A3554,Undirected,1
A1262,A3919,Undirected,1
A4570,A5385,Undirected,1
A1727,A3645,Undirected,1
A1618,A1804,Undirected,3
A3206,A4414,Undirected,1
A2260,A5418,Undirected,1
A974,A5158,Undirected,1
A2799,A4705,Undirected,1
A1205,A2427,Undirected,2
A2248,A3348,Undirected,1
A91,A2718,Undirected,1
A1658,A3685,Undirected,1
A1280,A5418,Undirected,1
A3335,A5418,Undirected,2
A1312,A4954,Undirected,1
A255,A4993,Undirected,1
A1618,A2223,Undirected,1
A1841,A5359,Undirected,1
A48,A4811,Undirected,1
A3932,A4052,Undirected,2
A3461,A4000,Undirected,1
A2304,A2427,Undirected,5
A702,A1130,Undirected,1
A183,A3201,Undirected,1
A799,A5284,Undirected,1
A189,A3962,Undirected,1
A1815,A3802,Undirected,1
A2376,A3526,Undirected,1
A1815,A4337,Undirected,1
A2631,A4056,Undirected,1
A123,A1657,Undirected,1
A3831,A3962,Undirected,1
A792,A954,Undirected,1
A974,A1599,Undirected,1
A32,A437,Undirected,1
A3206,A3932,Undirected,1
A1576,A1618,Undirected,1
A2984,A5403,Undirected,1
A1439,A2427,Undirected,1
A255,A2402,Undirected,1
A1469,A2335,Undirected,1
A761,A2425,Undirected,1
A2572,A2599,Undirected,1
A3205,A4991,Undirected,1
A1618,A4000,Undirected,1
A444,A3958,Undirected,1
A2615,A4401,Undirected,1
A2427,A4925,Undirected,1
A832,A3004,Undirected,2
A1325,A5336,Undirected,1
A2072,A4772,Undirected,1
A1815,A4372,Undirected,1
A1236,A2816,Undirected,1
A1280,A5442,Undirected,1
A221,A5158,Undirected,1
A2074,A3140,Undirected,1
A3464,A3845,Undirected,1
A2430,A4058,Undirected,5
A661,A1677,Undirected,1
A255,A2837,Undirected,1
A3376,A4802,Undirected,1
A1326,A5072,Undirected,1
A737,A3135,Undirected,1
A2383,A3962,Undirected,1
A3280,A4058,Undirected,5
A73,A4121,Undirected,1
A248,A2304,Undirected,1
A679,A4336,Undirected,2
A1326,A3977,Undirected,1
A1790,A5246,Undirected,4
A1815,A5297,Undirected,1
A802,A1998,Undirected,1
A1831,A5397,Undirected,1
A2376,A4953,Undirected,1
A799,A1394,Undirected,1
A2977,A4313,Undirected,1
A1637,A2745,Undirected,1
A3946,A4409,Undirected,1
A232,A2983,Undirected,1
A3411,A4798,Undirected,1
A1241,A2572,Undirected,1
A3004,A3359,Undirected,3
A1790,A3201,Undirected,3
A4108,A5469,Undirected,1
A1262,A1725,Undirected,1
A726,A1725,Undirected,1
A1433,A3788,Undirected,1
A1725,A2154,Undirected,2
A783,A5147,Undirected,1
A2315,A4705,Undirected,1
A2427,A4555,Undirected,1
A1831,A2210,Undirected,1
A605,A1654,Undirected,1
A1727,A2114,Undirected,1
A4022,A4797,Undirected,1
A1599,A2809,Undirected,1
A3932,A4337,Undirected,2
A1662,A3894,Undirected,1
A248,A1312,Undirected,1
A4705,A5357,Undirected,1
A2430,A3161,Undirected,1
A1622,A2745,Undirected,1
A2478,A4054,Undirected,1
A1467,A2529,Undirected,1
A1326,A1435,Undirected,1
A1727,A3050,Undirected,1
A1727,A5418,Undirected,3
A3004,A3004,Undirected,13
A3979,A4517,Undirected,1
A908,A5418,Undirected,7
A1326,A4514,Undirected,1
A4950,A5158,Undirected,1
A4697,A5317,Undirected,1
A3099,A4860,Undirected,1
A1599,A1635,Undirected,1
A448,A2702,Undirected,1
A1618,A3131,Undirected,1
A2616,A5418,Undirected,1
A2427,A5317,Undirected,1
A904,A5246,Undirected,1
A1209,A3445,Undirected,1
A795,A4054,Undirected,1
A283,A2702,Undirected,1
A438,A438,Undirected,4
A533,A1725,Undirected,1
A1442,A2429,Undirected,1
A769,A1790,Undirected,1
A1515,A4991,Undirected,1
A1618,A3788,Undirected,1
A1312,A3331,Undirected,1
A3004,A3358,Undirected,1
A1804,A5295,Undirected,1
A1367,A5418,Undirected,1
A799,A4236,Undirected,1
A761,A5333,Undirected,1
A320,A2878,Undirected,1
A1897,A2427,Undirected,3
A4895,A5418,Undirected,1
A255,A4377,Undirected,1
A2891,A4705,Undirected,1
A1815,A3894,Undirected,1
A904,A2374,Undirected,1
A904,A3201,Undirected,2
A3771,A4041,Undirected,1
A2590,A3004,Undirected,1
A1599,A2857,Undirected,1
A4058,A5418,Undirected,19
A1193,A3962,Undirected,1
A4681,A5383,Undirected,1
A2210,A4427,Undirected,1
A2976,A3376,Undirected,1
A1654,A4065,Undirected,1
A3135,A4131,Undirected,1
A1291,A1815,Undirected,1
A1274,A1275,Undirected,1
A1348,A5271,Undirected,1
A4024,A4779,Undirected,1
A1338,A3004,Undirected,1
A76,A905,Undirected,1
A1725,A2074,Undirected,1
A248,A4846,Undirected,1
A1467,A4101,Undirected,1
A4337,A4337,Undirected,1
A74,A4131,Undirected,1
A1067,A1790,Undirected,1
A511,A4291,Undirected,1
A2012,A4052,Undirected,1
A1811,A2590,Undirected,1
A1637,A2791,Undirected,1
A357,A2074,Undirected,1
A365,A4377,Undirected,1
A297,A3445,Undirected,1
A491,A2603,Undirected,1
A1262,A4260,Undirected,1
A3089,A4379,Undirected,1
A1016,A4638,Undirected,1
A2657,A4064,Undirected,1
A519,A3701,Undirected,1
A438,A1639,Undirected,1
A438,A792,Undirected,1
A1180,A4058,Undirected,1
A2177,A4555,Undirected,1
A3492,A4407,Undirected,1
A2396,A2572,Undirected,1
A908,A2554,Undirected,1
A873,A1815,Undirected,2
A2722,A3092,Undirected,1
A1285,A3839,Undirected,1
A4337,A4372,Undirected,1
A282,A4058,Undirected,1
A1599,A3913,Undirected,1
A1898,A2715,Undirected,1
A1726,A2977,Undirected,1
A1898,A2429,Undirected,1
A3331,A5418,Undirected,2
A1818,A5403,Undirected,1
A1312,A5255,Undirected,1
A1042,A4273,Undirected,1
A1368,A1597,Undirected,1
A1725,A2939,Undirected,1
A311,A3488,Undirected,1
A59,A1382,Undirected,1
A3146,A3898,Undirected,1
A1853,A3864,Undirected,1
A324,A4108,Undirected,2
A3685,A3771,Undirected,1
A2427,A5246,Undirected,4
A4870,A5284,Undirected,1
A2304,A3962,Undirected,1
A1618,A2014,Undirected,4
A764,A1228,Undirected,1
A2304,A4950,Undirected,2
A1725,A2288,Undirected,1
A2132,A4022,Undirected,1
A435,A564,Undirected,1
A2427,A3201,Undirected,6
A3004,A4705,Undirected,13
A248,A5173,Undirected,1
A2466,A5418,Undirected,1
A1853,A5016,Undirected,1
A110,A5027,Undirected,1
A1601,A3781,Undirected,1
A3536,A3932,Undirected,1
A792,A1662,Undirected,1
A2459,A4031,Undirected,1
A1326,A4022,Undirected,1
A1725,A2572,Undirected,1
A792,A1790,Undirected,2
A4705,A5169,Undirected,1
A1455,A5359,Undirected,1
A1716,A5418,Undirected,1
A1870,A5014,Undirected,1
A4139,A4732,Undirected,1
A255,A3104,Undirected,1
A1960,A3004,Undirected,2
A1170,A1540,Undirected,1
A3004,A5094,Undirected,1
A3932,A4902,Undirected,1
A1312,A3741,Undirected,2
A3004,A3646,Undirected,1
A2788,A4336,Undirected,1
A1419,A3004,Undirected,1
A255,A1815,Undirected,3
A1725,A1925,Undirected,1
A879,A1657,Undirected,1
A2012,A4337,Undirected,1
A519,A2336,Undirected,1
A1725,A3524,Undirected,1
A1510,A3554,Undirected,1
A2745,A2979,Undirected,1
A2977,A4054,Undirected,1
A1326,A2529,Undirected,1
A2759,A5418,Undirected,1
A1961,A3515,Undirected,1
A248,A2372,Undirected,1
A1052,A3206,Undirected,1
A3004,A3653,Undirected,1
A2236,A3445,Undirected,1
A779,A4054,Undirected,1
A764,A1599,Undirected,1
A3768,A4705,Undirected,1
A1280,A1390,Undirected,1
A3004,A5463,Undirected,1
A4054,A4752,Undirected,1
A242,A1815,Undirected,1
A1262,A1790,Undirected,1
A1067,A1898,Undirected,1
A2714,A2795,Undirected,1
A1618,A2074,Undirected,1
A297,A2466,Undirected,1
A564,A2033,Undirected,1
A1247,A4705,Undirected,1
A1467,A1695,Undirected,1
A1594,A5418,Undirected,2
A1460,A2427,Undirected,1
A1576,A1870,Undirected,1
A1262,A2514,Undirected,1
A297,A1960,Undirected,1
A811,A3376,Undirected,1
A790,A1657,Undirected,1
A1686,A1725,Undirected,1
A117,A4527,Undirected,1
A1207,A1280,Undirected,1
A2427,A3212,Undirected,1
A1348,A2263,Undirected,1
A481,A2425,Undirected,1
A1280,A4697,Undirected,1
A1170,A4952,Undirected,1
A1964,A2523,Undirected,1
A42,A5378,Undirected,1
A2427,A4527,Undirected,1
A264,A1815,Undirected,1
A3891,A3917,Undirected,1
A905,A3004,Undirected,1
A1129,A1983,Undirected,1
A2427,A4638,Undirected,2
A2922,A4384,Undirected,1
A2870,A5349,Undirected,1
A4054,A4490,Undirected,1
A2396,A3488,Undirected,1
A646,A1618,Undirected,1
A786,A2364,Undirected,1
A1599,A3745,Undirected,2
A679,A5001,Undirected,1
A2478,A3872,Undirected,1
A795,A4058,Undirected,1
A1618,A3834,Undirected,1
A904,A4336,Undirected,1
A1326,A4101,Undirected,1
A2753,A4220,Undirected,1
A526,A2427,Undirected,1
A49,A2110,Undirected,1
A1639,A2484,Undirected,1
A792,A3004,Undirected,1
A3050,A4291,Undirected,1
A3025,A3414,Undirected,1
A1287,A1615,Undirected,1
A2429,A5418,Undirected,7
A255,A1042,Undirected,1
A802,A4818,Undirected,1
A1790,A2430,Undirected,2
A2572,A4283,Undirected,1
A1897,A3962,Undirected,1
A5320,A5383,Undirected,1
A3356,A3932,Undirected,1
A923,A2074,Undirected,1
A1537,A4705,Undirected,2
A1390,A1725,Undirected,2
A319,A3545,Undirected,1
A1702,A1725,Undirected,1
A338,A3932,Undirected,1
A3106,A3526,Undirected,1
A1309,A1790,Undirected,1
A438,A2014,Undirected,2
A1948,A4846,Undirected,1
A1880,A5418,Undirected,2
A1898,A5256,Undirected,1
A2210,A5442,Undirected,1
A297,A528,Undirected,1
A2427,A5381,Undirected,1
A957,A1921,Undirected,1
A2193,A3977,Undirected,1
A2805,A4697,Undirected,1
A630,A904,Undirected,1
A899,A2459,Undirected,1
A947,A1898,Undirected,1
A273,A4423,Undirected,1
A1965,A2559,Undirected,1
A3201,A4459,Undirected,1
A2427,A2715,Undirected,2
A4705,A5013,Undirected,1
A444,A4106,Undirected,1
A1262,A3004,Undirected,3
A726,A3004,Undirected,4
A2254,A2364,Undirected,1
A3126,A5060,Undirected,1
A905,A3199,Undirected,1
A1275,A3962,Undirected,2
A1443,A1824,Undirected,1
A868,A3004,Undirected,1
A1515,A3515,Undirected,1
A1790,A2427,Undirected,1
A2427,A4026,Undirected,1
A301,A2304,Undirected,1
A1556,A4058,Undirected,1
A2429,A4517,Undirected,1
A535,A3872,Undirected,1
A1657,A4775,Undirected,1
A1831,A3971,Undirected,1
A106,A430,Undirected,1
A1790,A4096,Undirected,1
A954,A3445,Undirected,1
A464,A2415,Undirected,1
A1099,A3092,Undirected,1
A4110,A5337,Undirected,1
A2958,A4054,Undirected,1
A2427,A4336,Undirected,3
A1686,A4207,Undirected,1
A3199,A5418,Undirected,2
A1725,A3002,Undirected,1
A3735,A4650,Undirected,1
A646,A5053,Undirected,1
A4299,A5418,Undirected,1
A3910,A4116,Undirected,1
A881,A1695,Undirected,1
A317,A1725,Undirected,2
A1992,A2714,Undirected,1
A1599,A4117,Undirected,1
A4506,A4752,Undirected,1
A937,A2977,Undirected,1
A3441,A5092,Undirected,1
A1057,A1727,Undirected,1
A301,A1312,Undirected,1
A1727,A3053,Undirected,1
A912,A3201,Undirected,1
A1897,A4337,Undirected,1
A1618,A2862,Undirected,2
A2603,A2977,Undirected,1
A3388,A3445,Undirected,1
A1615,A3864,Undirected,1
A248,A2086,Undirected,1
A2430,A2613,Undirected,1
A923,A2783,Undirected,1
A3306,A5418,Undirected,1
A1087,A1618,Undirected,1
A2821,A3515,Undirected,1
A4056,A5256,Undirected,1
A904,A5212,Undirected,1
A273,A5418,Undirected,3
A2425,A5238,Undirected,1
A2977,A3467,Undirected,1
A1599,A2353,Undirected,2
A1977,A4336,Undirected,1
A904,A2427,Undirected,13
A5027,A5418,Undirected,1
A59,A1262,Undirected,1
A273,A444,Undirected,1
A271,A5418,Undirected,1
A3004,A5230,Undirected,1
A1309,A3004,Undirected,1
A1639,A3231,Undirected,1
A438,A5144,Undirected,2
A2167,A3571,Undirected,1
A3441,A5397,Undirected,1
A755,A904,Undirected,1
A1886,A5278,Undirected,1
A1412,A3484,Undirected,1
A3270,A4978,Undirected,1
A1413,A1491,Undirected,1
A1616,A4991,Undirected,1
A570,A4697,Undirected,1
A2525,A4409,Undirected,1
A1749,A4991,Undirected,1
A737,A3004,Undirected,2
A73,A3932,Undirected,1
A2275,A4811,Undirected,1
A1390,A5165,Undirected,1
A1971,A2101,Undirected,1
A1790,A4459,Undirected,1
A163,A2955,Undirected,1
A459,A2427,Undirected,2
A384,A4950,Undirected,1
A3745,A4382,Undirected,1
A4276,A4420,Undirected,1
A1209,A1786,Undirected,1
A1613,A2110,Undirected,1
A506,A3939,Undirected,1
A361,A2917,Undirected,1
A385,A3092,Undirected,1
A2430,A4474,Undirected,1
A105,A4705,Undirected,1
A1599,A4035,Undirected,1
A1662,A1790,Undirected,1
A438,A2615,Undirected,1
A4336,A5469,Undirected,1
A1725,A2466,Undirected,1
A904,A1326,Undirected,1
A1057,A1448,Undirected,1
A1725,A1960,Undirected,1
A4035,A4151,Undirected,1
A1960,A2030,Undirected,1
A248,A3932,Undirected,2
A2132,A2789,Undirected,1
A4419,A5418,Undirected,1
A1042,A1657,Undirected,1
A3004,A3161,Undirected,1
A567,A3864,Undirected,1
A3201,A3962,Undirected,1
A2609,A4895,Undirected,1
A2714,A5418,Undirected,2
A2694,A3952,Undirected,1
A1067,A4797,Undirected,1
A364,A4054,Undirected,1
A255,A5319,Undirected,1
A438,A5397,Undirected,1
A490,A1725,Undirected,1
A357,A1016,Undirected,1
A248,A5418,Undirected,7
A3602,A4337,Undirected,1
A2862,A4054,Undirected,1
A4191,A4993,Undirected,1
A444,A1657,Undirected,1
A670,A915,Undirected,1
A4058,A5401,Undirected,1
A1824,A3554,Undirected,1
A1599,A1725,Undirected,1
A2940,A4309,Undirected,1
A2532,A3004,Undirected,1
A4110,A5424,Undirected,1
A1828,A4072,Undirected,1
A48,A4705,Undirected,1
A577,A3824,Undirected,1
A438,A4922,Undirected,1
A3445,A4336,Undirected,2
A1831,A2427,Undirected,1
A5238,A5246,Undirected,2
A1435,A3279,Undirected,1
A2913,A4978,Undirected,1
A1178,A1312,Undirected,1
A4386,A4976,Undirected,1
A4705,A4811,Undirected,2
A221,A3201,Undirected,1
A1831,A4096,Undirected,1
A737,A1897,Undirected,1
A868,A4054,Undirected,1
A255,A2425,Undirected,1
A1992,A2528,Undirected,1
A1618,A3002,Undirected,1
A2158,A3201,Undirected,1
A2874,A4108,Undirected,1
A817,A3937,Undirected,1
A1790,A3603,Undirected,1
A2228,A3348,Undirected,1
A433,A4269,Undirected,1
A2445,A3429,Undirected,1
A1695,A1820,Undirected,1
A1540,A4555,Undirected,1
A564,A670,Undirected,1
A3793,A3830,Undirected,1
A1725,A1825,Undirected,1
A123,A2484,Undirected,1
A723,A755,Undirected,1
A1275,A4315,Undirected,1
A947,A1811,Undirected,1
A2129,A4650,Undirected,1
A461,A4054,Undirected,1
A570,A5391,Undirected,1
A1658,A3771,Undirected,1
A1454,A1898,Undirected,1
A947,A2271,Undirected,1
A1599,A3983,Undirected,1
A1790,A2809,Undirected,1
A3004,A3666,Undirected,2
A908,A1358,Undirected,1
A2427,A4288,Undirected,1
A681,A4993,Undirected,1
A1622,A4054,Undirected,1
A4409,A5418,Undirected,3
A375,A4719,Undirected,1
A2197,A4058,Undirected,1
A2074,A3545,Undirected,1
A988,A2427,Undirected,1
A311,A4407,Undirected,1
A3313,A3716,Undirected,1
A438,A2862,Undirected,1
A3484,A3751,Undirected,1
A1,A3932,Undirected,1
A3457,A5418,Undirected,1
A2304,A2704,Undirected,1
A116,A415,Undirected,1
A1217,A4719,Undirected,1
A1326,A1367,Undirected,1
A3230,A5418,Undirected,2
A3300,A3771,Undirected,1
A908,A4570,Undirected,1
A2888,A4274,Undirected,1
A1790,A3962,Undirected,4
A506,A3004,Undirected,4
A2140,A5418,Undirected,1
A1599,A4260,Undirected,1
A2304,A2352,Undirected,1
A1223,A1510,Undirected,1
A3445,A3910,Undirected,1
A1325,A4204,Undirected,1
A3962,A4054,Undirected,2
A779,A1515,Undirected,1
A3524,A5349,Undirected,1
A2743,A5418,Undirected,2
A873,A1618,Undirected,3
A1615,A3201,Undirected,1
A2263,A3004,Undirected,1
A30,A4577,Undirected,1
A1657,A2447,Undirected,1
A1662,A1804,Undirected,1
A1554,A3839,Undirected,1
A4217,A4705,Undirected,1
A1714,A5418,Undirected,1
A1312,A2248,Undirected,1
A1120,A5418,Undirected,1
A3977,A4705,Undirected,2
A1390,A2590,Undirected,1
A1870,A4124,Undirected,1
A123,A1576,Undirected,1
A506,A2790,Undirected,1
A444,A762,Undirected,1
A345,A1427,Undirected,1
A1170,A1390,Undirected,2
A1727,A3977,Undirected,1
A365,A879,Undirected,1
A1727,A1815,Undirected,1
A1057,A3367,Undirected,1
A908,A1815,Undirected,1
A1181,A1639,Undirected,1
A1815,A1898,Undirected,8
A1486,A3201,Undirected,1
A1963,A1965,Undirected,1
A1804,A5284,Undirected,1
A1326,A1460,Undirected,1
A1615,A1677,Undirected,1
A1702,A3004,Undirected,1
A2132,A4538,Undirected,1
A896,A4904,Undirected,1
A1828,A4917,Undirected,1
A1637,A3168,Undirected,1
A904,A3962,Undirected,3
A1790,A3206,Undirected,2
A1348,A4274,Undirected,1
A264,A1616,Undirected,1
A5189,A5418,Undirected,1
A4187,A5045,Undirected,1
A1740,A3099,Undirected,1
A1312,A4891,Undirected,1
A905,A4058,Undirected,1
A1326,A4538,Undirected,1
A2022,A2427,Undirected,1
A1376,A1599,Undirected,1
A506,A1897,Undirected,1
A3868,A4752,Undirected,1
A4331,A5076,Undirected,1
A1510,A4283,Undirected,1
A1942,A4686,Undirected,1
A297,A3187,Undirected,1
A1368,A3645,Undirected,1
A1422,A4840,Undirected,1
A1325,A2923,Undirected,1
A1718,A4555,Undirected,2
A1043,A2810,Undirected,1
A2501,A4681,Undirected,1
A2609,A3445,Undirected,1
A974,A2364,Undirected,1
A1790,A4337,Undirected,4
A1540,A3201,Undirected,1
A255,A1618,Undirected,2
A1274,A2444,Undirected,1
A1186,A1815,Undirected,1
A2132,A2181,Undirected,1
A761,A5099,Undirected,1
A3201,A3745,Undirected,1
A444,A1510,Undirected,1
A2759,A4686,Undirected,1
A936,A4818,Undirected,1
A433,A3938,Undirected,1
A1057,A1639,Undirected,1
A1413,A2430,Undirected,1
A1467,A1536,Undirected,1
A1662,A4705,Undirected,1
A1455,A4705,Undirected,1
A1067,A1130,Undirected,1
A1591,A5256,Undirected,1
A2430,A2795,Undirected,1
A438,A4030,Undirected,1
A1853,A5256,Undirected,1
A4705,A4800,Undirected,1
A242,A1618,Undirected,3
A4531,A4697,Undirected,1
A1236,A2430,Undirected,1
A737,A4797,Undirected,1
A1790,A3859,Undirected,1
A365,A1618,Undirected,1
A1326,A4991,Undirected,1
A1515,A2383,Undirected,1
A1057,A1599,Undirected,1
A1616,A3515,Undirected,1
A702,A4414,Undirected,1
A2007,A2430,Undirected,1
A4146,A4413,Undirected,1
A1657,A2132,Undirected,1
A844,A5418,Undirected,1
A3004,A4106,Undirected,1
A2317,A3932,Undirected,1
A702,A4274,Undirected,1
A5120,A5418,Undirected,1
A532,A2761,Undirected,1
A273,A1390,Undirected,1
A577,A1326,Undirected,1
A1618,A4229,Undirected,1
A285,A2132,Undirected,1
A1815,A4705,Undirected,4
A2656,A2940,Undirected,1
A904,A4337,Undirected,6
A375,A1510,Undirected,1
A2427,A3962,Undirected,12
A2913,A3934,Undirected,1
A2317,A5418,Undirected,2
A1207,A3421,Undirected,1
A2572,A2572,Undirected,4
A3937,A5418,Undirected,1
A1622,A3467,Undirected,1
A2759,A4056,Undirected,1
A811,A5336,Undirected,1
A577,A3548,Undirected,1
A604,A3872,Undirected,1
A506,A4054,Undirected,1
