Id,Label,std_artist
00-45,00-45-simon callow,narciso yepes
00-46,00-46-simon callow,wolfgang amadeus mozart
00-47,00-47-simon callow,alan rawsthorne
00-48,00-48-simon callow,jeff buckley
00-49,00-49-simon callow,franz schubert
00-50,00-50-simon callow,mojca zlobko
00-51,00-51-professor stuart hall,miles davis
00-52,00-52-professor stuart hall,bob marley
00-53,00-53-professor stuart hall,johann sebastian bach
00-54,00-54-professor stuart hall,billie holiday
00-55,00-55-professor stuart hall,marvin gaye
00-56,00-56-professor stuart hall,wynton marsalis
00-57,00-57-professor stuart hall,miles davis
00-58,00-58-professor stuart hall,giacomo puccini
00-59,00-59-michael holroyd,pyotr ilyich tchaikovsky
00-60,00-60-michael holroyd,jean sibelius
00-61,00-61-michael holroyd,ethel waters
00-62,00-62-michael holroyd,bonnie tyler
00-63,00-63-michael holroyd,sergei prokofiev
00-64,00-64-michael holroyd,henry purcell
00-65,00-65-michael holroyd,erik satie
00-66,00-66-michael holroyd,ludwig van beethoven
00-67,00-67-sheila hancock,antonin dvorak
00-68,00-68-sheila hancock,pyotr ilyich tchaikovsky
00-69,00-69-sheila hancock,camille saint saens
00-70,00-70-sheila hancock,barbra streisand
00-71,00-71-sheila hancock,edward elgar
00-72,00-72-sheila hancock,michael rupert
00-73,00-73-sheila hancock,dmitry shostakovich
00-74,00-74-robert mccrum,benjamin britten
00-75,00-75-robert mccrum,bill haley and his comets
00-76,00-76-robert mccrum,ludwig van beethoven
00-77,00-77-robert mccrum,george gershwin
00-78,00-78-robert mccrum,bob dylan
00-79,00-79-robert mccrum,the lightning seeds
00-80,00-80-robert mccrum,william shakespeare
00-81,00-81-robert mccrum,johann sebastian bach
00-82,00-82-colin montgomerie,jon and vangelis
00-83,00-83-colin montgomerie,nathan lane ernie sabella jason weaver and joseph williams
00-84,00-84-colin montgomerie,crowd at the scotland vs england match 17 03 90
00-85,00-85-colin montgomerie,elmer bernstein
00-86,00-86-colin montgomerie,robbie williams
00-87,00-87-colin montgomerie,rod stewart
00-88,00-88-al alvarez,ludwig van beethoven
00-89,00-89-al alvarez,franz schubert
00-90,00-90-al alvarez,george frideric handel
00-91,00-91-al alvarez,dr hook
00-92,00-92-al alvarez,wolfgang amadeus mozart
00-93,00-93-al alvarez,cristobal de morales
00-94,00-94-al alvarez,zero mostel
00-95,00-95-al alvarez,take that
00-96,00-96-adrian noble,ludwig van beethoven
00-97,00-97-adrian noble,harry mortimer
00-98,00-98-adrian noble,william shakespeare
00-99,00-99-adrian noble,bob dylan
00-100,00-100-adrian noble,wolfgang amadeus mozart
00-101,00-101-adrian noble,she moved through the fair
00-102,00-102-adrian noble,henry purcell
00-103,00-103-adrian noble,royal shakespeare company
00-104,00-104-ian dury,bobby charles
00-105,00-105-ian dury,dean martin
00-106,00-106-ian dury,frank crumit
00-107,00-107-ian dury,gene vincent
00-108,00-108-ian dury,taj mahal
00-109,00-109-ian dury,alma cogan
00-110,00-110-ian dury,ann peebles
00-111,00-111-ian dury,ornette coleman
00-112,00-112-harold evans,johann sebastian bach
00-113,00-113-harold evans,ambrose and his orchestra
00-114,00-114-harold evans,ludwig van beethoven
00-115,00-115-harold evans,jesse james
00-116,00-116-harold evans,henry purcell
00-117,00-117-harold evans,wolfgang amadeus mozart
00-118,00-118-harold evans,pilgrims chorus from tannhauser
00-119,00-119-harold evans,antonio vivaldi
00-120,00-120-claire tomalin,richard lloyd and bill lloyd
00-121,00-121-claire tomalin,wolfgang amadeus mozart
00-122,00-122-claire tomalin,johann sebastian bach
00-123,00-123-claire tomalin,ella fitzgerald
00-124,00-124-claire tomalin,martin jarvis
00-125,00-125-claire tomalin,franz schubert
00-126,00-126-claire tomalin,joseph haydn
00-127,00-127-sir anthony caro,wolfgang amadeus mozart
00-128,00-128-sir anthony caro,johannes brahms
00-129,00-129-sir anthony caro,ludwig van beethoven
00-130,00-130-sir anthony caro,arthur sullivan
00-131,00-131-sir anthony caro,joseph haydn
00-132,00-132-sir anthony caro,george frideric handel
00-133,00-133-sir anthony caro,ella fitzgerald
00-134,00-134-sir anthony caro,franz schubert
00-135,00-135-leonard slatkin,frank sinatra
00-136,00-136-leonard slatkin,the hollywood string quartet
00-137,00-137-leonard slatkin,sergei prokofiev
00-138,00-138-leonard slatkin,the singers unlimited
00-139,00-139-leonard slatkin,sergey rachmaninov
00-140,00-140-leonard slatkin,michel camilo
00-141,00-141-leonard slatkin,terry riley
00-142,00-142-leonard slatkin,percy grainger
00-143,00-143-sir peter bonfield,wolfgang amadeus mozart
00-144,00-144-sir peter bonfield,buddy holly
00-145,00-145-sir peter bonfield,aaron copland
00-146,00-146-sir peter bonfield,eric clapton
00-147,00-147-sir peter bonfield,don mclean
00-148,00-148-sir peter bonfield,stacey kent
00-149,00-149-sir peter bonfield,george frideric handel
00-150,00-150-sir peter bonfield,choir of the vienna hofburgkapelle
00-151,00-151-john mills,noel coward
00-152,00-152-john mills,binnie hale
00-153,00-153-john mills,fred astaire
00-154,00-154-john mills,nicholas brodzsky
00-155,00-155-john mills,chick henderson
00-156,00-156-john mills,arthur askey
00-157,00-157-john mills,sergey rachmaninov
00-158,00-158-john mills,sir john mills
00-159,00-159-kathleen turner,nanci griffith
00-160,00-160-kathleen turner,billy joel
00-161,00-161-kathleen turner,pyotr ilyich tchaikovsky
00-162,00-162-kathleen turner,roxy music
00-163,00-163-kathleen turner,jon and vangelis
00-164,00-164-kathleen turner,dar williams
00-165,00-165-kathleen turner,simon garfunkel
00-166,00-166-kathleen turner,the suits
00-167,00-167-dame norma major,the andrews sisters
00-168,00-168-dame norma major,slaughter on tenth avenue from on your toes
00-169,00-169-dame norma major,giuseppe verdi
00-170,00-170-dame norma major,june bronhill
00-171,00-171-dame norma major,sergey rachmaninov
00-172,00-172-dame norma major,michael ball
00-173,00-173-dame norma major,wolfgang amadeus mozart
00-174,00-174-dame norma major,vincenzo bellini
00-175,00-175-john bird,felix mendelssohn
00-176,00-176-john bird,kurt weill
00-177,00-177-john bird,joseph haydn
00-178,00-178-john bird,claude debussy
00-179,00-179-john bird,the band
00-180,00-180-john bird,johannes brahms
00-181,00-181-john bird,igor stravinsky
00-182,00-182-john bird,pierre boulez
00-183,00-183-professor geza vermes,peggy lee
00-184,00-184-professor geza vermes,franz lehar
00-185,00-185-professor geza vermes,nat king cole
00-186,00-186-professor geza vermes,johann sebastian bach
00-187,00-187-professor geza vermes,music for strings percussion and celesta
00-188,00-188-professor geza vermes,johann sebastian bach
00-189,00-189-professor geza vermes,ludwig van beethoven
00-190,00-190-professor geza vermes,enrique granados
00-191,00-191-clive james,jailhouse rock
00-192,00-192-clive james,jelly roll morton
00-193,00-193-clive james,this year s kisses
00-194,00-194-clive james,tito schipa
00-195,00-195-clive james,frank sinatra
00-196,00-196-clive james,alison moyet
00-197,00-197-clive james,pete atkin
00-198,00-198-clive james,oro de donato racciatti
00-199,00-199-donald sutherland,peggy lee
00-200,00-200-donald sutherland,wolfgang amadeus mozart
00-201,00-201-donald sutherland,patsy cline
00-202,00-202-donald sutherland,johann sebastian bach
00-203,00-203-donald sutherland,the beatles
00-204,00-204-donald sutherland,dave brubeck
00-205,00-205-donald sutherland,janis joplin
00-206,00-206-donald sutherland,diane dufresne
00-207,00-207-dr max perutz,gioachino rossini
00-208,00-208-dr max perutz,joseph haydn
00-209,00-209-dr max perutz,ludwig van beethoven
00-210,00-210-dr max perutz,ludwig van beethoven
00-211,00-211-dr max perutz,jessye norman
00-212,00-212-dr max perutz,franz schubert
00-213,00-213-dr max perutz,sergei prokofiev
00-214,00-214-dr max perutz,leonard bernstein
00-215,00-215-peter nichols,fred astaire
00-216,00-216-peter nichols,sidney bechet
00-217,00-217-peter nichols,igor stravinsky
00-218,00-218-peter nichols,benjamin britten
00-219,00-219-peter nichols,wolfgang amadeus mozart
00-220,00-220-peter nichols,professor peter schickele
00-221,00-221-peter nichols,hoagy carmichael
00-222,00-222-peter nichols,william walton
00-223,00-223-alan parker,otis redding
00-224,00-224-alan parker,del shannon
00-225,00-225-alan parker,bulgarian state radio television female vocal choir
00-226,00-226-alan parker,leonard cohen
00-227,00-227-alan parker,tom petty and the heartbreakers
00-228,00-228-alan parker,jennifer warnes
00-229,00-229-alan parker,lyle lovett
00-230,00-230-alan parker,edward elgar
00-231,00-231-rt hon michael portillo mp,manuel de falla
00-232,00-232-rt hon michael portillo mp,giacomo puccini
00-233,00-233-rt hon michael portillo mp,wolfgang amadeus mozart
00-234,00-234-rt hon michael portillo mp,ludwig van beethoven
00-235,00-235-rt hon michael portillo mp,jean sibelius
00-236,00-236-rt hon michael portillo mp,richard wagner
00-237,00-237-sir roger penrose,johann sebastian bach
00-238,00-238-sir roger penrose,wolfgang amadeus mozart
00-239,00-239-sir roger penrose,sergei prokofiev
00-240,00-240-sir roger penrose,johann sebastian bach
00-241,00-241-sir roger penrose,franz schubert
00-242,00-242-sir roger penrose,johann sebastian bach
00-243,00-243-sir roger penrose,ludwig van beethoven
00-244,00-244-sir roger penrose,johann sebastian bach
00-245,00-245-general sir charles guthrie,giuseppe verdi
00-246,00-246-general sir charles guthrie,joaquin rodrigo
00-247,00-247-general sir charles guthrie,carl orff
00-248,00-248-general sir charles guthrie,giacomo puccini
00-249,00-249-general sir charles guthrie,georges bizet
00-250,00-250-general sir charles guthrie,stevie wonder
00-251,00-251-general sir charles guthrie,john kander
00-252,00-252-general sir charles guthrie,wolfgang amadeus mozart
00-253,00-253-norman wisdom,norman wisdom
00-254,00-254-norman wisdom,mario lanza
00-255,00-255-norman wisdom,norman wisdom
00-256,00-256-norman wisdom,frank sinatra
00-257,00-257-norman wisdom,gracie fields
00-258,00-258-norman wisdom,norman wisdom
00-259,00-259-norman wisdom,joyce grenfell norman wisdom
00-260,00-260-norman wisdom,norman wisdom
00-261,00-261-christopher lloyd,francis poulenc
00-262,00-262-christopher lloyd,johannes brahms
00-263,00-263-christopher lloyd,johann sebastian bach
00-264,00-264-christopher lloyd,wolfgang amadeus mozart
00-265,00-265-christopher lloyd,heimweh from morike lieder
00-266,00-266-christopher lloyd,ludwig van beethoven
00-267,00-267-christopher lloyd,robert schumann
00-268,00-268-christopher lloyd,leos janacek
00-269,00-269-ronald harwood,ludwig van beethoven
00-270,00-270-ronald harwood,franz schubert
00-271,00-271-ronald harwood,william shakespeare
00-272,00-272-ronald harwood,ludwig van beethoven
00-273,00-273-ronald harwood,wolfgang amadeus mozart
00-274,00-274-ronald harwood,wolfgang amadeus mozart
00-275,00-275-ronald harwood,giuseppe verdi
00-276,00-276-ronald harwood,louis armstrong
00-277,00-277-clarissa dickson wright,kenny rogers
00-278,00-278-clarissa dickson wright,etude in g flat major op 10 5
00-279,00-279-clarissa dickson wright,bill haley and his comets
00-280,00-280-clarissa dickson wright,john macfadyen
00-281,00-281-clarissa dickson wright,dooley wilson
00-282,00-282-clarissa dickson wright,boney m
00-283,00-283-clarissa dickson wright,giuseppe verdi
00-284,00-284-clarissa dickson wright,aled jones
00-285,00-285-j k rowling,the beatles
00-286,00-286-j k rowling,the smiths
00-287,00-287-j k rowling,ludwig van beethoven
00-288,00-288-j k rowling,pyotr ilyich tchaikovsky
00-289,00-289-j k rowling,r e m
00-290,00-290-j k rowling,marianne faithfull
00-291,00-291-j k rowling,jimi hendrix
00-292,00-292-j k rowling,wolfgang amadeus mozart
00-293,00-293-robert swan,sir john mills
00-294,00-294-robert swan,giacomo puccini
00-295,00-295-robert swan,giuseppe verdi
00-296,00-296-robert swan,frankie goes to hollywood
00-297,00-297-robert swan,fine young cannibals
00-298,00-298-robert swan,alice deejay
00-299,00-299-des lynam,west end celebrity orchestra
00-300,00-300-des lynam,sergey rachmaninov
00-301,00-301-des lynam,frank sinatra
00-302,00-302-des lynam,peggy lee
00-303,00-303-des lynam,bob newhart
00-304,00-304-des lynam,giacomo puccini
00-305,00-305-des lynam,henry goodman
00-306,00-306-des lynam,bette midler
00-307,00-307-albie sachs,antonin dvorak
00-308,00-308-albie sachs,abdullah ibrahim
00-309,00-309-albie sachs,dmitry shostakovich
00-310,00-310-albie sachs,a foggy day
00-311,00-311-albie sachs,ludwig van beethoven
00-312,00-312-albie sachs,paco pena
00-313,00-313-albie sachs,cry freedom original soundtrack
00-314,00-314-albie sachs,giacomo puccini
00-315,00-315-tina brown,macy gray
00-316,00-316-tina brown,the beatles
00-317,00-317-tina brown,jack hylton his orchestra
00-318,00-318-tina brown,edward elgar
00-319,00-319-tina brown,i can t stand the rain
00-320,00-320-tina brown,monteverdi choir
00-321,00-321-tina brown,antonio vivaldi
00-322,00-322-tina brown,buena vista social club
00-323,00-323-tim smit,don henley
00-324,00-324-tim smit,the beatles
00-325,00-325-tim smit,the beach boys
00-326,00-326-tim smit,jim carey
00-327,00-327-tim smit,david bowie
00-328,00-328-tim smit,marvin gaye
00-329,00-329-tim smit,you gotta move
00-330,00-330-richard briers,giuseppe verdi
00-331,00-331-richard briers,al jolson
00-332,00-332-richard briers,louis armstrong
00-333,00-333-richard briers,franz schubert
00-334,00-334-richard briers,spike milligan
00-335,00-335-richard briers,patrick doyle
00-336,00-336-richard briers,george frideric handel
00-337,00-337-richard briers,wolfgang amadeus mozart
00-338,00-338-professor jocelyn bell burnell,guido haazen
00-339,00-339-professor jocelyn bell burnell,wolfgang amadeus mozart
00-340,00-340-professor jocelyn bell burnell,johannes brahms
00-341,00-341-professor jocelyn bell burnell,1st battalion of the 51st highland volunteers
00-342,00-342-professor jocelyn bell burnell,giuseppe verdi
00-343,00-343-professor jocelyn bell burnell,sergey rachmaninov
00-344,00-344-professor jocelyn bell burnell,leonard bernstein
00-345,00-345-professor jocelyn bell burnell,john tavener
00-346,00-346-norman painting,benjamin britten
00-347,00-347-norman painting,joseph haydn
00-348,00-348-norman painting,cole porter
00-349,00-349-norman painting,francis poulenc
00-350,00-350-norman painting,william walton
00-351,00-351-norman painting,igor stravinsky
00-352,00-352-norman painting,edward elgar
00-353,00-353-norman painting,franz schubert
00-354,00-354-stephen sondheim,george gershwin
00-355,00-355-stephen sondheim,stephen sondheim
00-356,00-356-stephen sondheim,johannes brahms
00-357,00-357-stephen sondheim,stephen sondheim
00-358,00-358-stephen sondheim,maurice ravel
00-359,00-359-stephen sondheim,aaron copland
00-360,00-360-stephen sondheim,stephen sondheim
00-361,00-361-stephen sondheim,igor stravinsky
00-362,00-362-marquess of bath,saulo fernandez jean pierre fabien
00-363,00-363-marquess of bath,igor stravinsky
00-364,00-364-marquess of bath,pilgrims chorus from tannhauser
00-365,00-365-marquess of bath,johann sebastian bach
00-366,00-366-marquess of bath,harry nilsson
00-367,00-367-marquess of bath,gaetano donizetti
00-368,00-368-marquess of bath,alexander lord weymouth
00-369,00-369-marquess of bath,ludwig van beethoven
00-370,00-370-george macdonald fraser,peter dawson
00-371,00-371-george macdonald fraser,erich wolfgang korngold
00-372,00-372-george macdonald fraser,the band
00-373,00-373-george macdonald fraser,fats waller
00-374,00-374-george macdonald fraser,daniel francois esprit auber
00-375,00-375-george macdonald fraser,erich wolfgang korngold
00-376,00-376-george macdonald fraser,west end celebrity orchestra
00-377,00-377-george macdonald fraser,the scots guards
00-378,00-378-marguerite patten,arthur sullivan
00-379,00-379-marguerite patten,georges bizet
00-380,00-380-marguerite patten,bing crosby
00-381,00-381-marguerite patten,i m gonna get lit up when the lights go on in london
00-382,00-382-marguerite patten,georges bizet
00-383,00-383-marguerite patten,ron goodwin
00-384,00-384-marguerite patten,giuseppe verdi
00-385,00-385-marguerite patten,giacomo puccini
00-386,00-386-terry o neill,bobby darin
00-387,00-387-terry o neill,oscar peterson
00-388,00-388-terry o neill,can t we be friends
00-389,00-389-terry o neill,diana krall
00-390,00-390-terry o neill,frank sinatra
00-391,00-391-terry o neill,dean martin
00-392,00-392-terry o neill,eric clapton
00-393,00-393-terry o neill,up a lazy river
00-394,00-394-griff rhys jones,aretha franklin
00-395,00-395-griff rhys jones,giuseppe verdi
00-396,00-396-griff rhys jones,jimi hendrix
00-397,00-397-griff rhys jones,bob dylan
00-398,00-398-griff rhys jones,elvis costello
00-399,00-399-griff rhys jones,cowboy junkies
