Source,Target,Type,Weight
10-1625,20-349,Undirected,1
40-325,50-679,Undirected,1
50-1376,10-2410,Undirected,1
10-708,10-1071,Undirected,1
10-1070,10-1697,Undirected,1
50-319,10-1700,Undirected,1
10-199,10-2485,Undirected,1
50-2957,50-3003,Undirected,1
50-444,10-22,Undirected,1
40-372,10-718,Undirected,1
50-444,10-1192,Undirected,1
50-2119,50-2236,Undirected,1
50-2946,20-357,Undirected,1
50-1037,50-2551,Undirected,1
10-516,10-1074,Undirected,1
10-472,10-1878,Undirected,1
50-2793,10-285,Undirected,1
50-1154,50-1192,Undirected,1
50-195,50-1201,Undirected,1
10-240,10-927,Undirected,1
50-365,50-1514,Undirected,1
50-1698,10-2611,Undirected,1
10-198,10-1904,Undirected,1
50-1811,50-1958,Undirected,1
50-150,10-1213,Undirected,1
50-3056,50-3182,Undirected,1
40-444,50-1972,Undirected,1
50-152,50-2926,Undirected,1
50-1967,50-2641,Undirected,1
50-199,50-738,Undirected,1
40-362,50-2278,Undirected,1
10-1840,10-3050,Undirected,1
10-115,10-1704,Undirected,1
40-362,50-388,Undirected,1
50-3029,10-1423,Undirected,1
50-312,50-2870,Undirected,1
40-506,10-2921,Undirected,1
50-418,50-2262,Undirected,1
50-281,50-2516,Undirected,1
10-143,10-3028,Undirected,1
50-1273,10-2883,Undirected,1
40-299,10-914,Undirected,1
10-514,20-236,Undirected,1
50-118,50-2077,Undirected,1
50-166,50-2650,Undirected,1
50-1103,50-2058,Undirected,1
50-2352,10-1071,Undirected,1
50-2452,50-2530,Undirected,1
50-171,50-2191,Undirected,1
40-365,50-2587,Undirected,1
10-1780,10-2948,Undirected,1
40-440,10-1162,Undirected,1
40-206,10-34,Undirected,1
50-1141,50-2641,Undirected,1
40-7,50-80,Undirected,1
50-1398,50-2489,Undirected,1
50-1856,10-686,Undirected,1
40-3,50-2310,Undirected,1
50-2298,50-2929,Undirected,1
10-296,10-2608,Undirected,1
50-3141,10-1471,Undirected,1
50-3064,20-363,Undirected,1
40-299,40-441,Undirected,1
40-442,50-1081,Undirected,1
50-1966,10-143,Undirected,1
50-2957,50-3194,Undirected,1
40-255,10-2345,Undirected,1
10-1200,10-2034,Undirected,1
50-2135,10-2533,Undirected,1
50-2008,50-2913,Undirected,1
50-2419,20-30,Undirected,1
40-409,10-979,Undirected,1
50-249,10-153,Undirected,1
40-102,50-2506,Undirected,1
50-1962,50-3125,Undirected,1
40-232,50-994,Undirected,1
50-1796,10-649,Undirected,1
50-164,50-1224,Undirected,1
50-1460,10-703,Undirected,1
50-206,50-2095,Undirected,1
50-2867,10-2488,Undirected,1
50-2585,10-934,Undirected,1
50-2422,50-3116,Undirected,1
40-400,10-1795,Undirected,1
50-411,50-2755,Undirected,1
50-1669,50-2128,Undirected,1
50-1464,10-556,Undirected,1
50-667,50-853,Undirected,1
50-66,10-2550,Undirected,1
50-2389,10-21,Undirected,1
40-36,50-2566,Undirected,1
40-446,10-2695,Undirected,1
10-1663,10-2533,Undirected,1
50-1365,50-1915,Undirected,1
50-419,50-2397,Undirected,1
50-1235,10-1071,Undirected,1
10-806,10-2567,Undirected,1
50-1192,10-1883,Undirected,1
10-2550,10-2711,Undirected,1
50-1698,50-3179,Undirected,1
50-823,10-1259,Undirected,1
50-1681,50-3119,Undirected,1
10-2386,10-2736,Undirected,1
50-1422,10-1210,Undirected,1
50-1628,10-1604,Undirected,1
10-1469,20-154,Undirected,1
50-2162,50-2414,Undirected,1
40-103,50-1066,Undirected,1
10-1647,10-2862,Undirected,1
10-1319,10-2227,Undirected,1
40-441,10-794,Undirected,1
50-2684,20-357,Undirected,1
50-1243,50-2799,Undirected,1
50-2146,10-208,Undirected,1
50-2132,50-3090,Undirected,1
10-892,10-2856,Undirected,1
10-309,10-1464,Undirected,1
50-1225,10-1604,Undirected,1
40-491,10-1077,Undirected,1
50-576,10-375,Undirected,1
50-375,10-2913,Undirected,1
50-692,50-2793,Undirected,1
50-268,50-1775,Undirected,1
10-1137,10-2550,Undirected,1
50-56,50-2483,Undirected,1
10-1610,10-2207,Undirected,1
50-2488,10-2583,Undirected,1
50-981,50-1353,Undirected,1
50-2645,50-2955,Undirected,1
10-1976,10-2144,Undirected,1
40-273,50-978,Undirected,1
10-299,10-1953,Undirected,1
50-2548,10-61,Undirected,1
50-1320,50-2714,Undirected,1
50-853,10-594,Undirected,1
10-48,10-846,Undirected,1
50-2517,10-273,Undirected,1
50-605,20-353,Undirected,1
50-1081,50-2518,Undirected,1
10-94,10-1098,Undirected,1
50-1677,20-357,Undirected,1
10-619,10-1295,Undirected,1
40-50,10-373,Undirected,1
50-152,50-2506,Undirected,1
50-168,50-2925,Undirected,1
50-67,50-679,Undirected,1
50-128,50-1320,Undirected,1
50-425,50-1149,Undirected,1
50-146,50-1486,Undirected,1
50-2587,10-124,Undirected,1
10-21,10-1563,Undirected,1
50-1129,50-3204,Undirected,1
50-1026,10-61,Undirected,1
50-1252,50-1911,Undirected,1
10-1709,10-2668,Undirected,1
40-435,50-2036,Undirected,1
40-299,10-2389,Undirected,1
50-1917,10-2542,Undirected,1
50-552,50-2298,Undirected,1
10-2342,10-2552,Undirected,1
50-333,10-880,Undirected,1
50-2755,10-708,Undirected,1
50-1748,50-2451,Undirected,1
50-918,50-1183,Undirected,1
40-365,50-350,Undirected,1
50-1310,50-1357,Undirected,1
40-444,50-1271,Undirected,1
50-1054,50-2094,Undirected,1
50-576,10-2208,Undirected,1
10-1093,10-2154,Undirected,1
50-281,20-116,Undirected,1
10-502,10-917,Undirected,1
40-111,50-41,Undirected,1
50-377,50-766,Undirected,1
50-1127,50-2457,Undirected,1
50-333,50-2731,Undirected,1
50-3162,10-637,Undirected,1
50-448,10-1404,Undirected,1
40-82,50-412,Undirected,1
10-1394,20-414,Undirected,1
50-1772,10-2075,Undirected,1
40-446,50-2859,Undirected,1
50-236,50-2080,Undirected,1
50-1127,10-2712,Undirected,1
10-131,10-1045,Undirected,1
40-76,50-2558,Undirected,1
50-1545,50-2350,Undirected,1
50-728,10-983,Undirected,1
50-2967,50-3146,Undirected,1
10-986,10-1055,Undirected,1
50-2453,10-900,Undirected,1
50-1760,50-3095,Undirected,1
10-65,10-917,Undirected,1
40-108,50-2569,Undirected,1
50-1817,50-2039,Undirected,1
40-299,50-1170,Undirected,1
40-459,50-1647,Undirected,1
50-206,10-299,Undirected,1
50-396,50-448,Undirected,1
50-636,10-1045,Undirected,1
40-519,50-2602,Undirected,1
50-2944,10-2830,Undirected,1
50-850,50-1028,Undirected,1
50-276,50-1874,Undirected,1
50-997,50-2082,Undirected,1
40-440,50-914,Undirected,1
50-1533,50-3164,Undirected,1
40-512,10-1969,Undirected,1
50-2755,20-414,Undirected,1
10-430,10-2044,Undirected,1
50-1685,50-2604,Undirected,1
40-18,50-2136,Undirected,1
50-2340,10-668,Undirected,1
50-334,50-2172,Undirected,1
50-605,10-2801,Undirected,1
50-44,50-606,Undirected,1
50-1193,10-389,Undirected,1
50-3007,10-1424,Undirected,1
50-1887,10-1593,Undirected,1
50-236,50-1864,Undirected,1
50-2365,50-2913,Undirected,1
50-2291,50-2992,Undirected,1
50-1327,50-2135,Undirected,1
40-82,10-285,Undirected,1
10-502,10-2575,Undirected,1
50-2076,10-1532,Undirected,1
10-158,10-2834,Undirected,1
50-375,50-411,Undirected,1
50-1155,10-1259,Undirected,1
40-7,50-1869,Undirected,1
50-2050,50-2867,Undirected,1
50-820,50-2268,Undirected,1
50-1759,10-285,Undirected,1
10-65,10-2575,Undirected,1
10-1570,10-1741,Undirected,1
50-1355,50-2304,Undirected,1
50-416,50-2733,Undirected,1
50-553,50-1272,Undirected,1
50-138,10-2968,Undirected,1
50-2334,10-1749,Undirected,1
50-300,50-2247,Undirected,1
50-345,10-480,Undirected,1
50-599,50-3034,Undirected,1
50-508,10-556,Undirected,1
40-149,50-796,Undirected,1
50-1668,50-1999,Undirected,1
10-112,10-253,Undirected,1
40-373,50-425,Undirected,1
50-826,50-3177,Undirected,1
10-936,10-2775,Undirected,1
10-313,10-2294,Undirected,1
50-2340,10-2544,Undirected,1
10-1154,10-2695,Undirected,1
50-419,50-3056,Undirected,1
50-2563,50-2998,Undirected,1
50-2228,10-1335,Undirected,1
50-1062,50-1385,Undirected,1
50-2644,10-15,Undirected,1
50-2245,10-17,Undirected,1
50-2955,10-2676,Undirected,1
50-1569,50-2061,Undirected,1
10-455,10-1094,Undirected,1
10-908,10-1321,Undirected,1
50-2010,10-2806,Undirected,1
10-2607,10-2694,Undirected,1
40-262,10-125,Undirected,1
50-1436,10-1774,Undirected,1
50-2304,10-1341,Undirected,1
50-2083,10-303,Undirected,1
10-2121,10-2544,Undirected,1
50-2125,50-2138,Undirected,1
50-510,50-2172,Undirected,1
50-599,50-2675,Undirected,1
50-2262,10-2409,Undirected,1
50-2514,10-347,Undirected,1
50-995,10-303,Undirected,1
50-88,50-2039,Undirected,1
10-69,10-1870,Undirected,1
40-382,50-932,Undirected,1
50-1217,10-576,Undirected,1
50-80,50-2453,Undirected,1
40-409,50-3142,Undirected,1
50-1216,50-1237,Undirected,1
40-66,50-2077,Undirected,1
50-314,50-2945,Undirected,1
50-1911,10-1259,Undirected,1
50-510,50-1775,Undirected,1
50-1838,50-3166,Undirected,1
10-2527,10-2725,Undirected,1
40-446,50-2275,Undirected,1
50-498,50-2913,Undirected,1
50-1194,50-2764,Undirected,1
50-2397,10-1428,Undirected,1
50-1493,20-338,Undirected,1
50-3164,10-2550,Undirected,1
50-564,10-1332,Undirected,1
50-1201,20-220,Undirected,1
50-1488,50-2063,Undirected,1
50-761,10-2830,Undirected,1
10-45,10-1201,Undirected,1
50-766,50-1241,Undirected,1
50-983,50-1103,Undirected,1
10-1757,10-3044,Undirected,1
40-7,50-3138,Undirected,1
50-2681,10-1404,Undirected,1
40-54,10-2682,Undirected,1
10-594,10-1801,Undirected,1
50-1847,10-1190,Undirected,1
10-125,10-1392,Undirected,1
50-82,50-1458,Undirected,1
10-323,10-829,Undirected,1
50-329,50-1096,Undirected,1
40-324,50-3000,Undirected,1
50-713,50-1646,Undirected,1
50-2454,10-1722,Undirected,1
50-95,50-2439,Undirected,1
50-635,50-1383,Undirected,1
50-2454,50-2761,Undirected,1
50-2083,10-463,Undirected,1
50-41,50-2192,Undirected,1
40-366,40-447,Undirected,1
40-511,50-88,Undirected,1
50-2894,10-2880,Undirected,1
50-1487,50-1640,Undirected,1
40-489,10-1969,Undirected,1
50-1847,10-2776,Undirected,1
50-1559,50-2622,Undirected,1
50-2758,10-2807,Undirected,1
50-995,10-463,Undirected,1
50-997,50-2375,Undirected,1
40-497,50-2381,Undirected,1
40-191,50-1180,Undirected,1
50-1198,50-1272,Undirected,1
50-586,10-2945,Undirected,1
50-1695,50-2531,Undirected,1
10-2421,10-2486,Undirected,1
50-2755,10-2688,Undirected,1
50-1639,50-3159,Undirected,1
40-415,10-1488,Undirected,1
50-223,50-2632,Undirected,1
10-1726,10-2423,Undirected,1
50-252,50-2917,Undirected,1
50-668,10-1975,Undirected,1
50-627,20-164,Undirected,1
40-415,50-172,Undirected,1
50-419,10-165,Undirected,1
50-963,50-2859,Undirected,1
40-492,10-167,Undirected,1
10-2201,10-2676,Undirected,1
50-756,50-2050,Undirected,1
50-1347,50-2976,Undirected,1
50-415,50-2977,Undirected,1
50-1488,50-2474,Undirected,1
40-464,50-388,Undirected,1
50-990,50-1448,Undirected,1
50-2352,50-2379,Undirected,1
50-1917,10-752,Undirected,1
50-1154,50-1460,Undirected,1
50-309,50-2857,Undirected,1
40-499,50-412,Undirected,1
10-423,10-660,Undirected,1
50-1915,50-2139,Undirected,1
50-84,50-1372,Undirected,1
50-298,50-1932,Undirected,1
10-121,10-2526,Undirected,1
40-77,50-132,Undirected,1
10-718,10-2575,Undirected,1
50-1847,50-2516,Undirected,1
50-2622,10-375,Undirected,1
40-77,10-351,Undirected,1
50-2365,50-2529,Undirected,1
50-1893,50-3186,Undirected,1
50-426,10-485,Undirected,1
10-1115,10-2509,Undirected,1
50-1935,50-2563,Undirected,1
50-1185,50-2162,Undirected,1
50-2489,10-1328,Undirected,1
40-54,50-2029,Undirected,1
10-1077,10-2542,Undirected,1
40-371,40-512,Undirected,1
10-1226,10-2407,Undirected,1
50-798,50-2071,Undirected,1
50-1183,10-624,Undirected,1
40-67,50-819,Undirected,1
40-443,10-1115,Undirected,1
50-396,50-597,Undirected,1
50-373,50-2984,Undirected,1
50-1236,10-2141,Undirected,1
50-1453,10-375,Undirected,1
40-503,10-493,Undirected,1
50-539,50-2013,Undirected,1
50-2991,10-491,Undirected,1
50-2191,10-900,Undirected,1
50-2554,10-255,Undirected,1
50-482,50-1185,Undirected,1
10-279,10-2809,Undirected,1
50-848,50-1293,Undirected,1
50-920,50-1198,Undirected,1
10-2065,10-3027,Undirected,1
50-145,10-1115,Undirected,1
40-499,10-285,Undirected,1
50-2622,10-2208,Undirected,1
50-482,10-2203,Undirected,1
50-1235,50-2379,Undirected,1
50-1702,20-14,Undirected,1
50-1971,50-2422,Undirected,1
50-2381,10-2610,Undirected,1
50-1445,50-3197,Undirected,1
40-437,50-1629,Undirected,1
50-1933,10-285,Undirected,1
40-445,50-2337,Undirected,1
10-1912,10-2454,Undirected,1
50-1315,50-2892,Undirected,1
50-918,50-2536,Undirected,1
10-1361,10-1694,Undirected,1
50-1063,10-2945,Undirected,1
50-643,10-430,Undirected,1
50-145,50-1416,Undirected,1
50-678,50-2999,Undirected,1
10-121,10-367,Undirected,1
50-2886,50-2909,Undirected,1
50-2232,10-860,Undirected,1
50-1460,50-2005,Undirected,1
10-423,10-939,Undirected,1
50-1631,50-2890,Undirected,1
50-2528,10-2774,Undirected,1
50-594,10-2948,Undirected,1
50-39,50-1423,Undirected,1
50-348,50-1542,Undirected,1
40-140,40-177,Undirected,1
10-2307,10-3028,Undirected,1
50-89,10-2499,Undirected,1
40-47,50-1072,Undirected,1
50-2755,10-1386,Undirected,1
50-1453,10-2208,Undirected,1
50-203,50-219,Undirected,1
50-1199,50-2094,Undirected,1
50-211,50-583,Undirected,1
50-1156,10-753,Undirected,1
50-334,50-2563,Undirected,1
10-1270,10-2177,Undirected,1
50-963,50-2275,Undirected,1
50-1476,50-2280,Undirected,1
50-605,20-186,Undirected,1
40-321,50-1486,Undirected,1
40-182,10-1495,Undirected,1
40-105,10-119,Undirected,1
10-2676,10-2694,Undirected,1
10-1922,10-2743,Undirected,1
10-17,10-895,Undirected,1
40-9,50-476,Undirected,1
50-1383,50-1488,Undirected,1
50-2338,50-2766,Undirected,1
40-380,10-2114,Undirected,1
50-570,20-164,Undirected,1
10-131,10-2409,Undirected,1
40-439,50-2043,Undirected,1
50-2528,10-1192,Undirected,1
40-512,50-2944,Undirected,1
40-461,50-2963,Undirected,1
10-2230,10-2621,Undirected,1
50-601,50-843,Undirected,1
50-1765,50-2327,Undirected,1
50-55,50-556,Undirected,1
50-238,50-2847,Undirected,1
40-189,50-1503,Undirected,1
50-419,10-902,Undirected,1
50-1437,50-2653,Undirected,1
10-2026,10-2518,Undirected,1
50-2415,50-2609,Undirected,1
50-1904,50-2592,Undirected,1
50-1416,10-393,Undirected,1
50-815,50-2903,Undirected,1
40-165,50-937,Undirected,1
50-1614,10-2163,Undirected,1
50-1183,10-63,Undirected,1
50-222,50-2552,Undirected,1
50-331,10-1623,Undirected,1
50-2095,50-2410,Undirected,1
10-1190,10-2201,Undirected,1
40-86,40-396,Undirected,1
50-465,10-428,Undirected,1
10-28,10-47,Undirected,1
50-2401,20-36,Undirected,1
50-430,50-1355,Undirected,1
50-1847,20-116,Undirected,1
10-150,10-2650,Undirected,1
50-197,50-2888,Undirected,1
50-43,10-1077,Undirected,1
50-3182,10-931,Undirected,1
50-1379,50-2902,Undirected,1
50-33,50-2685,Undirected,1
50-2172,50-2397,Undirected,1
50-2146,50-3016,Undirected,1
50-403,50-1666,Undirected,1
50-444,10-1282,Undirected,1
50-168,50-2267,Undirected,1
40-497,50-2126,Undirected,1
50-202,10-2024,Undirected,1
40-102,50-679,Undirected,1
50-2931,10-642,Undirected,1
50-1796,50-3182,Undirected,1
50-1177,10-1801,Undirected,1
50-2583,10-2627,Undirected,1
50-22,10-1119,Undirected,1
50-1745,50-2352,Undirected,1
50-798,50-2720,Undirected,1
50-2338,10-1312,Undirected,1
10-1736,20-288,Undirected,1
50-211,50-222,Undirected,1
40-533,50-1785,Undirected,1
40-209,50-918,Undirected,1
50-3029,10-860,Undirected,1
40-533,50-2012,Undirected,1
40-420,50-168,Undirected,1
50-465,50-1026,Undirected,1
50-696,10-2944,Undirected,1
50-1334,50-3161,Undirected,1
50-2948,50-3015,Undirected,1
40-134,50-1971,Undirected,1
50-2517,10-2606,Undirected,1
50-305,50-989,Undirected,1
50-2005,10-1975,Undirected,1
50-931,20-5,Undirected,1
50-696,10-1449,Undirected,1
50-2132,50-2231,Undirected,1
50-375,10-166,Undirected,1
50-981,50-3003,Undirected,1
50-373,50-1803,Undirected,1
10-1475,20-351,Undirected,1
50-2999,50-3085,Undirected,1
10-668,10-753,Undirected,1
50-583,50-1526,Undirected,1
50-710,50-2454,Undirected,1
10-165,10-180,Undirected,1
40-54,40-417,Undirected,1
40-533,50-2910,Undirected,1
50-2454,50-2995,Undirected,1
10-6,10-540,Undirected,1
40-387,10-2073,Undirected,1
50-1441,50-2494,Undirected,1
50-134,50-2453,Undirected,1
50-991,50-2001,Undirected,1
50-823,10-2575,Undirected,1
50-2779,50-3097,Undirected,1
50-152,50-679,Undirected,1
40-518,50-2352,Undirected,1
50-3045,10-1210,Undirected,1
50-2148,50-2283,Undirected,1
50-83,50-713,Undirected,1
40-272,50-300,Undirected,1
40-194,50-582,Undirected,1
50-1292,50-2766,Undirected,1
40-323,50-2439,Undirected,1
50-1497,10-2430,Undirected,1
40-447,10-3039,Undirected,1
50-762,10-2914,Undirected,1
50-1488,50-2389,Undirected,1
40-164,50-161,Undirected,1
50-2982,50-3102,Undirected,1
50-527,10-257,Undirected,1
50-395,50-1025,Undirected,1
40-430,50-1031,Undirected,1
10-2841,10-2957,Undirected,1
50-461,50-1666,Undirected,1
40-119,20-104,Undirected,1
50-897,50-2909,Undirected,1
50-1700,10-2114,Undirected,1
40-229,50-426,Undirected,1
50-1372,50-2663,Undirected,1
50-2602,50-2761,Undirected,1
50-2733,10-1649,Undirected,1
50-56,50-1205,Undirected,1
40-452,50-1581,Undirected,1
40-417,50-2457,Undirected,1
50-732,10-2167,Undirected,1
10-2207,20-315,Undirected,1
50-945,50-1290,Undirected,1
50-1236,50-1802,Undirected,1
50-94,50-1949,Undirected,1
50-234,50-348,Undirected,1
50-981,50-3194,Undirected,1
50-2612,10-2676,Undirected,1
10-599,10-2964,Undirected,1
50-1945,50-2276,Undirected,1
40-330,50-867,Undirected,1
40-106,10-866,Undirected,1
50-802,50-2484,Undirected,1
50-1256,10-2921,Undirected,1
50-2379,50-2925,Undirected,1
10-182,10-1393,Undirected,1
10-485,10-2469,Undirected,1
40-262,50-1363,Undirected,1
50-1947,10-1767,Undirected,1
50-668,50-3116,Undirected,1
50-3056,10-2201,Undirected,1
50-273,50-1133,Undirected,1
50-1812,50-2397,Undirected,1
10-2945,20-116,Undirected,1
40-497,50-1321,Undirected,1
10-2114,10-2944,Undirected,1
50-1308,10-642,Undirected,1
40-229,40-491,Undirected,1
50-3053,10-2206,Undirected,1
50-2298,10-971,Undirected,1
50-1061,50-2114,Undirected,1
50-2764,10-1666,Undirected,1
50-569,50-2227,Undirected,1
50-1973,10-916,Undirected,1
50-325,10-950,Undirected,1
50-2113,50-2861,Undirected,1
50-1155,10-917,Undirected,1
10-2725,20-305,Undirected,1
40-471,50-1245,Undirected,1
50-773,10-1774,Undirected,1
50-2606,10-131,Undirected,1
50-2392,10-2509,Undirected,1
50-1192,10-1077,Undirected,1
50-508,50-1083,Undirected,1
50-1629,50-3009,Undirected,1
40-330,50-461,Undirected,1
50-329,50-1085,Undirected,1
50-1775,10-2307,Undirected,1
50-3078,50-3112,Undirected,1
50-2161,50-2551,Undirected,1
10-2452,10-2670,Undirected,1
50-377,50-525,Undirected,1
10-511,20-439,Undirected,1
50-2517,10-2881,Undirected,1
40-61,50-593,Undirected,1
10-673,10-2466,Undirected,1
40-77,50-152,Undirected,1
40-216,10-914,Undirected,1
50-1054,10-329,Undirected,1
50-1766,10-2287,Undirected,1
50-168,50-2010,Undirected,1
40-320,10-1623,Undirected,1
50-1241,50-1909,Undirected,1
50-371,50-915,Undirected,1
10-1366,10-2831,Undirected,1
50-664,10-491,Undirected,1
50-2450,50-2717,Undirected,1
50-3027,10-2120,Undirected,1
50-826,50-1598,Undirected,1
50-2999,10-266,Undirected,1
50-1096,50-1791,Undirected,1
40-216,40-441,Undirected,1
50-446,50-1241,Undirected,1
40-412,50-2247,Undirected,1
50-2457,10-2153,Undirected,1
40-86,10-938,Undirected,1
40-34,50-351,Undirected,1
50-314,50-2010,Undirected,1
50-1155,10-2575,Undirected,1
40-316,10-1663,Undirected,1
50-329,10-1629,Undirected,1
10-1312,10-2880,Undirected,1
50-553,50-2761,Undirected,1
50-1234,50-2215,Undirected,1
10-1218,10-3027,Undirected,1
50-1254,50-2416,Undirected,1
50-2857,10-845,Undirected,1
50-1315,10-1609,Undirected,1
40-109,20-398,Undirected,1
50-482,10-708,Undirected,1
50-2221,10-1067,Undirected,1
10-1371,10-1525,Undirected,1
50-169,20-403,Undirected,1
40-473,40-527,Undirected,1
50-1883,10-2813,Undirected,1
50-1443,10-2754,Undirected,1
50-914,50-2365,Undirected,1
50-978,50-2963,Undirected,1
50-2010,10-1604,Undirected,1
10-1982,10-2803,Undirected,1
10-2116,20-302,Undirected,1
10-165,10-2606,Undirected,1
50-106,50-374,Undirected,1
50-2434,50-2549,Undirected,1
10-2422,10-2911,Undirected,1
50-460,50-2127,Undirected,1
40-372,50-271,Undirected,1
50-1645,10-620,Undirected,1
50-1607,50-2079,Undirected,1
