Unique Identifier,episode_ref,track_name,date,decade,decade_episode,decade_episode_castaway_name,castaway_ref,std_artist,std_name
19270,2409,Help! by The Beatles,10/4/1965,60,60-2409,60-2409-robert carrier,2313,the beatles,robert carrier
19255,2408,Daphnis and Chloe -Daybreak by Maurice Ravel,10/11/1965,60,60-2410,60-2410-adele leigh,17,maurice ravel,adele leigh
19256,2408,"Impromptu in G flat major, D899 No. 3 by Franz Schubert",10/11/1965,60,60-2411,60-2411-adele leigh,17,franz schubert,adele leigh
19257,2408,"Ach, ich fühl's (from The Magic Flute) by Wolfgang Amadeus Mozart",10/11/1965,60,60-2412,60-2412-adele leigh,17,wolfgang amadeus mozart,adele leigh
19258,2408,Nessun dorma by Giacomo Puccini,10/11/1965,60,60-2413,60-2413-adele leigh,17,giacomo puccini,adele leigh
19259,2408,Watch Duet (from Die Fledermaus),10/11/1965,60,60-2414,60-2414-adele leigh,17,johann strauss ii,adele leigh
19260,2408,Ev'ry Time We Say Goodbye by Ella Fitzgerald,10/11/1965,60,60-2415,60-2415-adele leigh,17,ella fitzgerald,adele leigh
19261,2408,La campanella (from Transcendental Studies after Paganini) by Franz Liszt,10/11/1965,60,60-2416,60-2416-adele leigh,17,franz liszt,adele leigh
19262,2408,Help! by The Beatles,10/11/1965,60,60-2417,60-2417-adele leigh,17,the beatles,adele leigh
19247,2407,The Hills of Ixopo by Frank Roane,10/18/1965,60,60-2418,60-2418-nadia nerina,1917,frank roane,nadia nerina
19248,2407,Seven Sonnets of Michelangelo by Benjamin Britten,10/18/1965,60,60-2419,60-2419-nadia nerina,1917,benjamin britten,nadia nerina
19249,2407,Elihu's Dance of Youth from Job by Ralph Vaughan Williams,10/18/1965,60,60-2420,60-2420-nadia nerina,1917,ralph vaughan williams,nadia nerina
19250,2407,Hide Not Thou Thy Face from Us by King's College Chapel Choir,10/18/1965,60,60-2421,60-2421-nadia nerina,1917,king s college chapel choir,nadia nerina
19251,2407,Symphony No. 7 in C major 'Leningrad' by Dmitry Shostakovich,10/18/1965,60,60-2422,60-2422-nadia nerina,1917,dmitry shostakovich,nadia nerina
19252,2407,Prelude No 6 by Johann Sebastian Bach/Loussier,10/18/1965,60,60-2423,60-2423-nadia nerina,1917,johann sebastian bach,nadia nerina
19253,2407,Four in the morning (from Façade) by William Walton,10/18/1965,60,60-2424,60-2424-nadia nerina,1917,william walton,nadia nerina
19254,2407,Adagio in G Minor for Organ & Strings by Tomaso Albinoni & Remo Giazotto,10/18/1965,60,60-2425,60-2425-nadia nerina,1917,tomaso albinoni remo giazotto,nadia nerina
19239,2406,English Suite No. 1 in A major by Johann Sebastian Bach,10/25/1965,60,60-2426,60-2426-sir peter hall,2624,johann sebastian bach,sir peter hall
19240,2406,Madness in Great Ones by Duke Ellington & His Orchestra,10/25/1965,60,60-2427,60-2427-sir peter hall,2624,duke ellington,sir peter hall
19241,2406,September (from Four Last Songs) by Richard Strauss,10/25/1965,60,60-2428,60-2428-sir peter hall,2624,richard strauss,sir peter hall
19242,2406,Speech At The Oxford Union by Gerard Hoffnung,10/25/1965,60,60-2429,60-2429-sir peter hall,2624,gerard hoffnung,sir peter hall
19243,2406,Buddy Bolden's Blues by Jelly Roll Morton,10/25/1965,60,60-2430,60-2430-sir peter hall,2624,jelly roll morton,sir peter hall
19244,2406,"Prelude Act 1, Scene 2  (from Moses and Aaron) by Arnold Schoenberg",10/25/1965,60,60-2431,60-2431-sir peter hall,2624,arnold schoenberg,sir peter hall
19245,2406,Bei Männern (from The Magic Flute) by Wolfgang Amadeus Mozart,10/25/1965,60,60-2432,60-2432-sir peter hall,2624,wolfgang amadeus mozart,sir peter hall
19246,2406,St Matthew Passion - Und von der sechsten Stunde by Johann Sebastian Bach,10/25/1965,60,60-2433,60-2433-sir peter hall,2624,johann sebastian bach,sir peter hall
19231,2405,A Bird in a Gilded Cage by The Naughty Nineties Singers,11/1/1965,60,60-2434,60-2434-sir john rothenstein,2584,the naughty nineties singers,sir john rothenstein
19232,2405,Nottamun Town by John Langstaff,11/1/1965,60,60-2435,60-2435-sir john rothenstein,2584,john langstaff,sir john rothenstein
19233,2405,Tenebrae Factae Sunt (Responsories for Tenebrae - Good Friday) by Westminster Cathedral Choir,11/1/1965,60,60-2436,60-2436-sir john rothenstein,2584,westminster cathedral choir,sir john rothenstein
19234,2405,Honky Tonk Train Blues,11/1/1965,60,60-2437,60-2437-sir john rothenstein,2584,honky tonk train blues,sir john rothenstein
19235,2405,The Creed by Choir of the Russian Church of the Metropolitan of Paris,11/1/1965,60,60-2438,60-2438-sir john rothenstein,2584,choir of russian church of the metropolitan of paris,sir john rothenstein
19236,2405,Symphony No. 6 in F major 'Pastoral' by Ludwig van Beethoven,11/1/1965,60,60-2439,60-2439-sir john rothenstein,2584,ludwig van beethoven,sir john rothenstein
19237,2405,The Flowers of the Forest by Pipes and Drums of HM 2nd Battalion Scots Guards,11/1/1965,60,60-2440,60-2440-sir john rothenstein,2584,pipes and drums of hm 2nd battalion scots guards,sir john rothenstein
19238,2405,Swan Lake by Peter Ilyich Tchaikovsky,11/1/1965,60,60-2441,60-2441-sir john rothenstein,2584,pyotr ilyich tchaikovsky,sir john rothenstein
19223,2404,Ride of the Valkyries (Die Walküre) by Richard Wagner,11/8/1965,60,60-2442,60-2442-constance shacklock,509,richard wagner,constance shacklock
19224,2404,Un bel di vedremo (One fine day) (from Madama Butterfly) by Giacomo Puccini,11/8/1965,60,60-2443,60-2443-constance shacklock,509,giacomo puccini,constance shacklock
19225,2404,The Walk to the Paradise Garden (from A Village Romeo and Juliet) by Frederick Delius,11/8/1965,60,60-2444,60-2444-constance shacklock,509,frederick delius,constance shacklock
19226,2404,The Tubby the Tuba Song by Danny Kaye,11/8/1965,60,60-2445,60-2445-constance shacklock,509,danny kaye,constance shacklock
19227,2404,Marie Theres'! Hab' mir's gelobt (Act 3 Trio) (from Der Rosenkavalier) by Richard Strauss,11/8/1965,60,60-2446,60-2446-constance shacklock,509,richard strauss,constance shacklock
19228,2404,The Sound of Music by Richard Rodgers & Oscar Hammerstein II,11/8/1965,60,60-2447,60-2447-constance shacklock,509,oscar hammerstein ii,constance shacklock
19229,2404,Liebestod (from Tristan und Isolde),11/8/1965,60,60-2448,60-2448-constance shacklock,509,richard wagner,constance shacklock
19230,2404,Organ Symphony No. 5 in F minor by Charles-Marie Widor,11/8/1965,60,60-2449,60-2449-constance shacklock,509,charles marie widor,constance shacklock
19215,2403,Sonata In F Major by Ludwig van Beethoven,11/15/1965,60,60-2450,60-2450-sir robert mayer,2635,ludwig van beethoven,sir robert mayer
19216,2403,Selig wie die Sonne (from Die Meistersinger von Nürnberg),11/15/1965,60,60-2451,60-2451-sir robert mayer,2635,richard wagner,sir robert mayer
19217,2403,Vilja (from The Merry Widow) by Franz Lehár,11/15/1965,60,60-2452,60-2452-sir robert mayer,2635,franz lehar,sir robert mayer
19218,2403,Sinfonia Concertante in E flat major by Wolfgang Amadeus Mozart,11/15/1965,60,60-2453,60-2453-sir robert mayer,2635,wolfgang amadeus mozart,sir robert mayer
19219,2403,"Piano Sonata No. 21 in B flat major, D960 by Franz Schubert",11/15/1965,60,60-2454,60-2454-sir robert mayer,2635,franz schubert,sir robert mayer
19220,2403,Sonata for Two Pianos and Percussion,11/15/1965,60,60-2455,60-2455-sir robert mayer,2635,sonata for two pianos and percussion,sir robert mayer
19221,2403,"An die Musik (To Music), D547 by Franz Schubert",11/15/1965,60,60-2456,60-2456-sir robert mayer,2635,franz schubert,sir robert mayer
19222,2403,Di scrivermi ogni giorno (from Cosi fan tutte) by Wolfgang Amadeus Mozart,11/15/1965,60,60-2457,60-2457-sir robert mayer,2635,wolfgang amadeus mozart,sir robert mayer
19207,2402,Piano Concerto No. 1 in B flat minor by Peter Ilyich Tchaikovsky,11/22/1965,60,60-2458,60-2458-hildegarde,1121,pyotr ilyich tchaikovsky,hildegarde
19208,2402,La plus que lente (Waltz) by Claude Debussy,11/22/1965,60,60-2459,60-2459-hildegarde,1121,claude debussy,hildegarde
19209,2402,Moon River by John Williams,11/22/1965,60,60-2460,60-2460-hildegarde,1121,john williams,hildegarde
19210,2402,Has Anybody Seen Our Ship by Noel Coward & Gertrude Lawrence,11/22/1965,60,60-2461,60-2461-hildegarde,1121,noel coward,hildegarde
19211,2402,Chorale Prelude: Wir glauben all'an einen Gott by Johann Sebastian Bach,11/22/1965,60,60-2462,60-2462-hildegarde,1121,johann sebastian bach,hildegarde
19212,2402,People by Barbra Streisand,11/22/1965,60,60-2463,60-2463-hildegarde,1121,barbra streisand,hildegarde
19213,2402,King Dodon in his palace (from The Golden Cockerel) by Nikolai Rimsky-Korsakov,11/22/1965,60,60-2464,60-2464-hildegarde,1121,nikolai rimsky korsakov,hildegarde
19214,2402,Piano Concerto No. 3 in C minor by Ludwig van Beethoven,11/22/1965,60,60-2465,60-2465-hildegarde,1121,ludwig van beethoven,hildegarde
19199,2401,Caprice Viennois by Fritz Kreisler,11/29/1965,60,60-2466,60-2466-lord robens,1665,fritz kreisler,lord robens
19200,2401,Barcarolle (from Tales of Hoffman) by Jacques Offenbach,11/29/1965,60,60-2467,60-2467-lord robens,1665,jacques offenbach,lord robens
19201,2401,Jerusalem by Hubert Parry,11/29/1965,60,60-2468,60-2468-lord robens,1665,hubert parry,lord robens
19202,2401,Leanin' by Owen Brannigan & Ernest Lush,11/29/1965,60,60-2469,60-2469-lord robens,1665,owen brannigan,lord robens
19203,2401,Piano Concerto No. 1 in B flat minor by Peter Ilyich Tchaikovsky,11/29/1965,60,60-2470,60-2470-lord robens,1665,pyotr ilyich tchaikovsky,lord robens
19204,2401,Venus (from The Planets) by Gustav Holst,11/29/1965,60,60-2471,60-2471-lord robens,1665,gustav holst,lord robens
19205,2401,Rhapsody in Blue by George Gershwin,11/29/1965,60,60-2472,60-2472-lord robens,1665,george gershwin,lord robens
19206,2401,Climb Every Mountain,11/29/1965,60,60-2473,60-2473-lord robens,1665,climb every mountain,lord robens
19191,2400,"O, for the wings of a dove (from Hear My Prayer) by Felix Mendelssohn",12/6/1965,60,60-2474,60-2474-john hanson,1376,felix mendelssohn,john hanson
19192,2400,Iolanthe Overture by Arthur Sullivan,12/6/1965,60,60-2475,60-2475-john hanson,1376,arthur sullivan,john hanson
19193,2400,Celeste Aida (from Aida) by Giuseppe Verdi,12/6/1965,60,60-2476,60-2476-john hanson,1376,giuseppe verdi,john hanson
19194,2400,They Didn't Believe Me by Dinah Shore,12/6/1965,60,60-2477,60-2477-john hanson,1376,dinah shore,john hanson
19195,2400,Mighty Like A Rose by Paul Robeson,12/6/1965,60,60-2478,60-2478-john hanson,1376,paul robeson,john hanson
19196,2400,September in the Rain by Mantovani and his Orchestra,12/6/1965,60,60-2479,60-2479-john hanson,1376,mantovani and his orchestra,john hanson
19197,2400,One Alone from The Desert Song by Giorgio Tozzi,12/6/1965,60,60-2480,60-2480-john hanson,1376,giorgio tozzi,john hanson
19198,2400,Come Back to Sorrento by The Roger Wagner Chorale,12/6/1965,60,60-2481,60-2481-john hanson,1376,the roger wagner chorale,john hanson
19183,2399,Minneapolis IV March by Salvation Army Brisbane Temple Band,12/13/1965,60,60-2482,60-2482-general frederick coutts,952,salvation army brisbane temple band,general frederick coutts
19184,2399,I'm Going to Sing by National Songsters,12/13/1965,60,60-2483,60-2483-general frederick coutts,952,national songsters,general frederick coutts
19185,2399,By Cool Siloam's Shady Rill by Glasgow Orpheus Choir,12/13/1965,60,60-2484,60-2484-general frederick coutts,952,glasgow orpheus choir,general frederick coutts
19186,2399,Le Carnaval romain Overture by Hector Berlioz,12/13/1965,60,60-2485,60-2485-general frederick coutts,952,hector berlioz,general frederick coutts
19187,2399,The Only One by Joy Strings,12/13/1965,60,60-2486,60-2486-general frederick coutts,952,joy strings,general frederick coutts
19188,2399,Joshua Fit de Battle of Jericho by New York Staff Band,12/13/1965,60,60-2487,60-2487-general frederick coutts,952,new york staff band,general frederick coutts
19189,2399,The Holy War (Tone Poem) by International Staffband,12/13/1965,60,60-2488,60-2488-general frederick coutts,952,international staffband,general frederick coutts
19190,2399,"O Boundless Salvation by Salvation Army Meeting of Thanksgiving, Westminster Abbey 2 July 1965",12/13/1965,60,60-2489,60-2489-general frederick coutts,952,salvation army meeting of thanksgiving westminster abbey 2 july 1965,general frederick coutts
19175,2398,Prélude à l'après midi d'un faune by Claude Debussy,12/20/1965,60,60-2490,60-2490-sir william coldstream,2660,claude debussy,sir william coldstream
19176,2398,Bye Bye Blackbird by Layton & Johnstone,12/20/1965,60,60-2491,60-2491-sir william coldstream,2660,layton johnstone,sir william coldstream
19177,2398,Ragtime (from The Soldier's Tale) by Igor Stravinsky,12/20/1965,60,60-2492,60-2492-sir william coldstream,2660,igor stravinsky,sir william coldstream
19178,2398,Clarinet Quintet in A major by Wolfgang Amadeus Mozart,12/20/1965,60,60-2493,60-2493-sir william coldstream,2660,wolfgang amadeus mozart,sir william coldstream
19179,2398,You're The Top by Ethel Merman,12/20/1965,60,60-2494,60-2494-sir william coldstream,2660,ethel merman,sir william coldstream
19180,2398,Io vengo a domandar (from Don Carlos) by Giuseppe Verdi,12/20/1965,60,60-2495,60-2495-sir william coldstream,2660,giuseppe verdi,sir william coldstream
19181,2398,Là ci darem la mano (from Don Giovanni) by Wolfgang Amadeus Mozart,12/20/1965,60,60-2496,60-2496-sir william coldstream,2660,wolfgang amadeus mozart,sir william coldstream
19182,2398,Les Sylphides,12/20/1965,60,60-2497,60-2497-sir william coldstream,2660,frédéric chopin,sir william coldstream
19167,2397,When I am laid in earth (Dido's Lament) (from Dido and Aeneas) by Henry Purcell,12/25/1965,60,60-2498,60-2498-earl of harewood,770,henry purcell,earl of harewood
19168,2397,Serenade No. 10 in B flat major for 13 Wind Instruments by Wolfgang Amadeus Mozart,12/25/1965,60,60-2499,60-2499-earl of harewood,770,wolfgang amadeus mozart,earl of harewood
19169,2397,Ella giammai m'amò (from Don Carlos) by Giuseppe Verdi,12/25/1965,60,60-2500,60-2500-earl of harewood,770,giuseppe verdi,earl of harewood
19170,2397,String Quintet in C major by Franz Schubert,12/25/1965,60,60-2501,60-2501-earl of harewood,770,franz schubert,earl of harewood
19171,2397,The Cunning Little Vixen by Leos Janáƒçek,12/25/1965,60,60-2502,60-2502-earl of harewood,770,leos janacek,earl of harewood
19172,2397,Symphony in Three Movements by Igor Stravinsky,12/25/1965,60,60-2503,60-2503-earl of harewood,770,igor stravinsky,earl of harewood
19173,2397,Nun sag ich dir zum ersten mal (from Gurrelieder) by Arnold Schoenberg,12/25/1965,60,60-2504,60-2504-earl of harewood,770,arnold schoenberg,earl of harewood
19174,2397,"Serenade for Tenor, Horn and Strings by Benjamin Britten",12/25/1965,60,60-2505,60-2505-earl of harewood,770,benjamin britten,earl of harewood
19159,2396,Soirées musicales - Tarantella by Benjamin Britten,12/27/1965,60,60-2506,60-2506-michael flanders,1850,benjamin britten,michael flanders
19160,2396,Violin Sonata No. 2 in G major by Johannes Brahms,12/27/1965,60,60-2507,60-2507-michael flanders,1850,johannes brahms,michael flanders
19161,2396,Fugue in D minor by Johann Sebastian Bach,12/27/1965,60,60-2508,60-2508-michael flanders,1850,johann sebastian bach,michael flanders
19162,2396,Camelot by Richard Burton,12/27/1965,60,60-2509,60-2509-michael flanders,1850,richard burton,michael flanders
19163,2396,I've Been Wrong Before by Cilla Black,12/27/1965,60,60-2510,60-2510-michael flanders,1850,cilla black,michael flanders
19164,2396,Sanctus / Agnus Dei from Missa Criolla by Ariel Ramírez,12/27/1965,60,60-2511,60-2511-michael flanders,1850,ariel ramirez,michael flanders
19165,2396,Chemirocha by Kipsigis Tribe,12/27/1965,60,60-2512,60-2512-michael flanders,1850,kipsigis tribe,michael flanders
19166,2396,Horn Concerto No. 4 In E flat major by Wolfgang Amadeus Mozart,12/27/1965,60,60-2513,60-2513-michael flanders,1850,wolfgang amadeus mozart,michael flanders
19151,2395,Old Comrades (March) by Eastman Wind Ensemble,1/1/1966,60,60-2514,60-2514-jimmy shand,1316,eastman wind ensemble,jimmy shand
19152,2395,Bonnie Strathyre by Robert Wilson,1/1/1966,60,60-2515,60-2515-jimmy shand,1316,robert wilson,jimmy shand
19153,2395,Miss Elspeth Campbell by Edinburgh City Police Pipe Band,1/1/1966,60,60-2516,60-2516-jimmy shand,1316,edinburgh city police pipe band,jimmy shand
19154,2395,Welcome Christmas Morning by Jimmy Shand and His Band,1/1/1966,60,60-2517,60-2517-jimmy shand,1316,jimmy shand,jimmy shand
19155,2395,The Lark in the Clear Air by Kenneth McKellar,1/1/1966,60,60-2518,60-2518-jimmy shand,1316,kenneth mckellar,jimmy shand
19156,2395,"Marche Militaire No. 1 in D major, D733 by Franz Schubert",1/1/1966,60,60-2519,60-2519-jimmy shand,1316,franz schubert,jimmy shand
19157,2395,The Duke of Atholls Reel by Jimmy Shand and His Band,1/1/1966,60,60-2520,60-2520-jimmy shand,1316,jimmy shand,jimmy shand
19158,2395,Swanee River by Paul Robeson,1/1/1966,60,60-2521,60-2521-jimmy shand,1316,paul robeson,jimmy shand
19143,2394,Piano Concerto No. 1 in B flat minor by Peter Ilyich Tchaikovsky,1/3/1966,60,60-2522,60-2522-professor w e swinton,2198,pyotr ilyich tchaikovsky,professor w e swinton
19144,2394,Underneath The Arches by Flanagan and Allen,1/3/1966,60,60-2523,60-2523-professor w e swinton,2198,flanagan and allen,professor w e swinton
19145,2394,Eton Boating Song by Eton College Musical Society,1/3/1966,60,60-2524,60-2524-professor w e swinton,2198,eton college,professor w e swinton
19146,2394,Clementine by Yves Montand,1/3/1966,60,60-2525,60-2525-professor w e swinton,2198,yves montand,professor w e swinton
19147,2394,Les Sylphides,1/3/1966,60,60-2526,60-2526-professor w e swinton,2198,frédéric chopin,professor w e swinton
19148,2394,A Child's Christmas In Wales by Dylan Thomas,1/3/1966,60,60-2527,60-2527-professor w e swinton,2198,dylan thomas,professor w e swinton
19149,2394,I've Grown Accustomed to Her Face from My Fair Lady by Rex Harrison,1/3/1966,60,60-2528,60-2528-professor w e swinton,2198,rex harrison,professor w e swinton
19150,2394,Loch Lomond by Jimmy Shand and His Band,1/3/1966,60,60-2529,60-2529-professor w e swinton,2198,jimmy shand,professor w e swinton
19135,2393,The Creed by Choir of the Russian Church of the Metropolitan of Paris,1/10/1966,60,60-2530,60-2530-patience strong,2027,choir of russian church of the metropolitan of paris,patience strong
